synthetic_sample_index,source_event_id,source_start,source_end,source_length,used_start_in_source,used_length,real_background_window,background_rule,insert_at,insert_end,original_background_energy,inserted_event_energy,final_aggregate_energy
100,76,38922,38925,3,0,3,64,full_window_off,426,429,224718.90625,4166.22607421875,228885.125
101,424,188025,188028,3,0,3,194,full_window_off,488,491,161247.59375,5448.71875,166696.3125
102,256,117812,117813,1,0,1,38,full_window_off,429,430,106362.359375,1651.2022705078125,108013.5625
103,369,169438,169440,2,0,2,194,full_window_off,332,334,161247.59375,4199.2294921875,165446.8125
104,65,35344,35346,2,0,2,82,full_window_off,229,231,136211.0625,4142.4580078125,140353.53125
105,388,175922,175924,2,0,2,58,full_window_off,167,169,210101.03125,3076.149169921875,213177.171875
106,36,23651,23653,2,0,2,142,full_window_off,385,387,124410.7578125,3557.16162109375,127967.921875
107,19,12105,12108,3,0,3,69,full_window_off,244,247,145529.859375,4980.615234375,150510.46875
108,216,100342,100345,3,0,3,178,full_window_off,76,79,234216.65625,4462.02001953125,238678.65625
109,141,71885,71888,3,0,3,36,full_window_off,124,127,100644.9921875,5782.119140625,106427.109375
110,418,186100,186102,2,0,2,183,full_window_off,22,24,131451.5,4803.28076171875,136254.78125
111,291,134816,134819,3,0,3,39,full_window_off,98,101,103770.7890625,4709.162109375,108479.953125
112,134,68244,68246,2,0,2,37,full_window_off,250,252,96751.0078125,3697.958984375,100448.96875
113,458,198587,198588,1,0,1,101,full_window_off,370,371,134038.21875,2254.380615234375,136292.59375
114,227,105011,105014,3,0,3,0,full_window_off,42,45,174316.0625,6072.11376953125,180388.1875
115,123,64838,64839,1,0,1,40,full_window_off,430,431,101348.96875,697.8011474609375,102046.7734375
116,388,175922,175924,2,0,2,150,full_window_off,325,327,257332.578125,3076.149169921875,260408.734375
117,256,117812,117813,1,0,1,106,full_window_off,208,209,195203.96875,1651.2022705078125,196855.15625
118,308,141411,141412,1,0,1,131,full_window_off,390,391,136980.875,1896.6468505859375,138877.53125
119,282,132159,132162,3,0,3,11,full_window_off,369,372,112967.0703125,5388.2353515625,118355.3046875
120,169,83384,83386,2,0,2,120,full_window_off,275,277,133361.40625,3589.8974609375,136951.296875
121,406,181746,181749,3,0,3,47,full_window_off,475,478,122180.421875,5169.478515625,127349.90625
122,389,175999,176002,3,0,3,46,full_window_off,246,249,213791.28125,3882.970458984375,217674.265625
123,244,113387,113390,3,0,3,128,full_window_off,351,354,185246.1875,5892.6044921875,191138.78125
124,392,177499,177502,3,0,3,55,full_window_off,257,260,203849.359375,5065.9326171875,208915.28125
125,198,93571,93574,3,0,3,177,full_window_off,155,158,105964.84375,4839.72802734375,110804.5703125
126,270,126614,126615,1,0,1,20,full_window_off,435,436,140532.03125,1967.0489501953125,142499.09375
127,177,86235,86237,2,0,2,47,full_window_off,297,299,122180.421875,4114.5478515625,126294.96875
128,229,105088,105091,3,0,3,142,full_window_off,271,274,124410.7578125,4575.98388671875,128986.7421875
129,238,110726,110729,3,0,3,19,full_window_off,11,14,110443.015625,5911.2880859375,116354.296875
130,183,88134,88136,2,0,2,194,full_window_off,468,470,161247.59375,4397.06640625,165644.65625
131,289,134621,134623,2,0,2,105,full_window_off,200,202,180422.71875,4670.7705078125,185093.5
132,81,42820,42822,2,0,2,0,full_window_off,173,175,174316.0625,4584.31005859375,178900.375
133,145,73834,73836,2,0,2,37,full_window_off,132,134,96751.0078125,3335.322509765625,100086.328125
134,11,5354,5357,3,0,3,103,full_window_off,473,476,173132.140625,4901.1220703125,178033.265625
135,318,145375,145377,2,0,2,69,full_window_off,214,216,145529.859375,2943.92431640625,148473.78125
136,141,71885,71888,3,0,3,24,full_window_off,305,308,229376.578125,5782.119140625,235158.703125
137,261,122272,122273,1,0,1,0,full_window_off,212,213,174316.0625,2070.84375,176386.90625
138,128,66727,66729,2,0,2,36,full_window_off,359,361,100644.9921875,4537.84521484375,105182.8359375
139,242,112107,112110,3,0,3,106,full_window_off,363,366,195203.96875,5223.998046875,200427.9375
140,452,196334,196336,2,0,2,136,full_window_off,317,319,169299.3125,4442.9990234375,173742.3125
141,405,180994,180996,2,0,2,75,full_window_off,503,505,138741.265625,4188.705078125,142929.96875
142,351,161912,161915,3,0,3,108,full_window_off,460,463,151967.28125,5222.625,157189.90625
143,237,110588,110590,2,0,2,117,full_window_off,145,147,190274.40625,4406.46875,194680.875
144,444,194196,194199,3,0,3,105,full_window_off,398,401,180422.71875,4709.25,185131.96875
145,212,98799,98804,5,0,5,153,full_window_off,37,42,131587.6875,9621.65625,141209.34375
146,52,30478,30481,3,0,3,82,full_window_off,373,376,136211.0625,6292.337890625,142503.40625
147,373,170734,170737,3,0,3,69,full_window_off,331,334,145529.859375,6349.2900390625,151879.15625
148,254,116546,116549,3,0,3,186,full_window_off,333,336,204472.4375,5439.42041015625,209911.859375
149,192,90994,90996,2,0,2,190,full_window_off,54,56,166415.453125,2905.126953125,169320.578125
150,453,196906,196909,3,0,3,33,full_window_off,146,149,213541.40625,6567.5693359375,220108.984375
151,378,172416,172419,3,0,3,120,full_window_off,494,497,133361.40625,5849.91796875,139211.3125
152,345,159716,159719,3,0,3,106,full_window_off,176,179,195203.96875,5420.4736328125,200624.4375
153,2,3673,3676,3,0,3,20,full_window_off,151,154,140532.03125,5968.74755859375,146500.78125
154,18,12072,12075,3,0,3,82,full_window_off,396,399,136211.0625,5798.900390625,142009.96875
155,444,194196,194199,3,0,3,79,full_window_off,446,449,186442.296875,4709.25,191151.546875
156,454,197142,197145,3,0,3,150,full_window_off,237,240,257332.578125,5364.49462890625,262697.0625
157,149,75449,75452,3,0,3,190,full_window_off,123,126,166415.453125,4432.64990234375,170848.09375
158,189,90523,90525,2,0,2,15,full_window_off,405,407,176627.1875,4613.7080078125,181240.90625
159,299,137611,137612,1,0,1,16,full_window_off,113,114,133022.78125,1203.0894775390625,134225.875
160,256,117812,117813,1,0,1,87,full_window_off,410,411,240151.03125,1651.2022705078125,241802.21875
161,122,64110,64112,2,0,2,178,full_window_off,227,229,234216.65625,4160.44580078125,238377.09375
162,379,173162,173166,4,0,4,40,full_window_off,18,22,101348.96875,6886.16015625,108235.1328125
163,25,14791,14793,2,0,2,55,full_window_off,487,489,203849.359375,4584.955078125,208434.3125
164,22,13926,13927,1,0,1,55,full_window_off,55,56,203849.359375,2103.9736328125,205953.328125
165,429,189315,189317,2,0,2,110,full_window_off,389,391,142147.5,3263.722412109375,145411.21875
166,328,152830,152832,2,0,2,108,full_window_off,395,397,151967.28125,4509.53515625,156476.8125
167,3,4021,4023,2,0,2,150,full_window_off,378,380,257332.578125,3302.8515625,260635.4375
168,340,158387,158389,2,0,2,58,full_window_off,409,411,210101.03125,4528.3994140625,214629.4375
169,176,85405,85407,2,0,2,8,full_window_off,463,465,146557.046875,4341.517578125,150898.5625
170,108,56682,56685,3,0,3,19,full_window_off,317,320,110443.015625,6994.1015625,117437.109375
171,107,56331,56333,2,0,2,150,full_window_off,226,228,257332.578125,4284.3486328125,261616.921875
172,2,3673,3676,3,0,3,186,full_window_off,262,265,204472.4375,5968.748046875,210441.1875
173,121,63884,63887,3,0,3,110,full_window_off,270,273,142147.5,5495.6357421875,147643.125
174,13,7734,7737,3,0,3,125,full_window_off,204,207,348555.25,5794.0703125,354349.3125
175,322,149241,149243,2,0,2,156,full_window_off,312,314,98646.203125,4650.625,103296.828125
176,309,141447,141448,1,0,1,41,full_window_off,121,122,102489.953125,1085.0614013671875,103575.015625
177,191,90864,90866,2,0,2,150,full_window_off,267,269,257332.578125,3585.32666015625,260917.90625
178,160,79649,79652,3,0,3,128,full_window_off,435,438,185246.1875,5481.24072265625,190727.421875
179,416,185520,185523,3,0,3,43,full_window_off,361,364,98184.5390625,5149.68359375,103334.2265625
180,272,127960,127962,2,0,2,69,full_window_off,202,204,145529.859375,4322.0537109375,149851.90625
181,52,30478,30481,3,0,3,42,full_window_off,280,283,97319.0546875,6292.337890625,103611.3984375
182,408,182263,182266,3,0,3,150,full_window_off,95,98,257332.578125,4013.849365234375,261346.421875
183,313,142540,142542,2,0,2,16,full_window_off,344,346,133022.78125,4490.19140625,137512.96875
184,157,78886,78888,2,0,2,69,full_window_off,366,368,145529.859375,4689.79248046875,150219.65625
185,195,91895,91898,3,0,3,136,full_window_off,272,275,169299.3125,4981.75830078125,174281.078125
186,460,200180,200183,3,0,3,106,full_window_off,151,154,195203.96875,5561.95068359375,200765.90625
187,357,164909,164911,2,0,2,61,full_window_off,272,274,130967.890625,4369.4345703125,135337.3125
188,63,35092,35095,3,0,3,20,full_window_off,293,296,140532.03125,7073.484375,147605.515625
189,86,44359,44362,3,0,3,194,full_window_off,436,439,161247.59375,6473.4052734375,167721.0
190,323,149297,149300,3,0,3,120,full_window_off,303,306,133361.40625,4545.53076171875,137906.9375
191,27,14901,14904,3,0,3,58,full_window_off,252,255,210101.03125,4732.40283203125,214833.4375
192,421,187418,187420,2,0,2,39,full_window_off,253,255,103770.7890625,4793.81787109375,108564.609375
193,158,79071,79074,3,0,3,24,full_window_off,52,55,229376.578125,6037.9150390625,235414.5
194,168,83371,83374,3,0,3,15,full_window_off,34,37,176627.1875,5787.1416015625,182414.34375
