synthetic_sample_index,source_event_id,source_start,source_end,source_length,used_start_in_source,used_length,real_background_window,background_rule,insert_at,insert_end,original_background_energy,inserted_event_energy,final_aggregate_energy
71,190,199258,199353,95,0,95,87,full_window_off,400,495,214539.765625,48242.09375,262781.875
72,126,132549,132608,59,0,59,8,full_window_off,92,151,147069.140625,40972.765625,188041.921875
73,135,138789,138890,101,0,101,101,full_window_off,124,225,280347.25,56061.51953125,336408.75
74,100,102546,102642,96,0,96,170,full_window_off,162,258,183103.703125,46761.2890625,229865.0
75,8,10358,10453,95,0,95,55,full_window_off,391,486,232514.9375,46551.1484375,279066.09375
76,146,150142,150147,5,0,5,156,full_window_off,463,468,216655.3125,2330.416015625,218985.71875
77,22,24114,24211,97,0,97,50,full_window_off,24,121,145080.5,49986.375,195066.875
78,0,715,810,95,0,95,156,full_window_off,391,486,216655.3125,46546.40625,263201.6875
79,29,30150,30249,99,0,99,134,full_window_off,221,320,159822.546875,51861.18359375,211683.734375
80,13,16637,16727,90,0,90,172,full_window_off,368,458,138720.6875,37120.46875,175841.171875
81,108,114791,114889,98,0,98,132,full_window_off,164,262,258268.640625,53290.85546875,311559.5
82,152,153088,153184,96,0,96,82,full_window_off,412,508,102791.3515625,56566.39453125,159357.75
83,12,16360,16384,24,0,24,31,full_window_off,473,497,121427.703125,31487.896484375,152915.59375
84,55,51674,51712,38,0,38,55,full_window_off,375,413,232514.9375,44208.43359375,276723.375
85,36,34318,34411,93,0,93,94,full_window_off,120,213,127879.203125,43103.625,170982.828125
86,38,34828,34922,94,0,94,187,full_window_off,83,177,201319.96875,44351.5,245671.46875
87,18,22284,22380,96,0,96,126,full_window_off,361,457,110734.84375,48073.0546875,158807.890625
88,24,25665,25758,93,0,93,132,full_window_off,227,320,258268.640625,44333.55859375,302602.1875
89,159,162149,162244,95,0,95,24,full_window_off,407,502,176283.453125,44756.515625,221039.96875
90,118,123954,124051,97,0,97,159,full_window_off,150,247,172634.5,49988.171875,222622.6875
91,181,188612,188711,99,0,99,118,full_window_off,52,151,221844.078125,56293.6953125,278137.78125
92,177,184702,184807,105,0,105,149,full_window_off,122,227,162069.109375,65988.484375,228057.59375
93,104,108978,109056,78,0,78,72,full_window_off,236,314,226666.390625,44309.96875,270976.375
94,185,192926,193024,98,0,98,169,full_window_off,89,187,241301.0,82743.484375,324044.5
95,186,194499,194657,158,0,158,81,full_window_off,250,408,102444.515625,104230.6015625,206675.125
96,146,150142,150147,5,0,5,88,full_window_off,231,236,123826.6484375,2330.416015625,126157.0625
97,87,89047,89088,41,0,41,162,full_window_off,182,223,231234.1875,41729.16796875,272963.34375
98,53,50323,50342,19,0,19,67,full_window_off,96,115,290210.59375,2167.234619140625,292377.8125
99,75,71942,72036,94,0,94,22,full_window_off,37,131,157775.0625,44822.25,202597.3125
100,138,143126,143223,97,0,97,17,full_window_off,236,333,112417.171875,50400.9609375,162818.140625
101,149,150208,150220,12,0,12,136,full_window_off,223,235,251594.65625,1467.47314453125,253062.140625
102,37,34816,34820,4,0,4,179,full_window_off,425,429,221332.25,96.56477355957031,221428.8125
103,117,123902,123904,2,0,2,18,full_window_off,17,19,175934.0,83.13412475585938,176017.140625
104,60,57096,57191,95,0,95,28,full_window_off,359,454,82322.875,45905.984375,128228.875
105,39,35957,36051,94,0,94,50,full_window_off,408,502,145080.5,44873.875,189954.375
106,157,159759,159872,113,0,113,39,full_window_off,153,266,285454.375,81860.7109375,367315.0625
107,99,102223,102318,95,0,95,124,full_window_off,391,486,187258.09375,44189.171875,231447.28125
108,167,169250,169325,75,0,75,189,full_window_off,17,92,180450.4375,46922.0859375,227372.53125
109,45,43124,43223,99,0,99,105,full_window_off,20,119,224183.25,51639.1875,275822.4375
110,68,62586,62690,104,0,104,28,full_window_off,381,485,82322.875,63202.19140625,145525.078125
111,12,16360,16384,24,0,24,27,full_window_off,95,119,152501.609375,31487.896484375,183989.515625
112,28,29908,30006,98,0,98,105,full_window_off,151,249,224183.25,50035.5703125,274218.8125
113,175,180716,180736,20,0,20,47,full_window_off,264,284,103147.9609375,30963.34765625,134111.3125
114,126,132549,132608,59,0,59,118,full_window_off,361,420,221844.078125,40972.76171875,262816.84375
115,38,34828,34922,94,0,94,94,full_window_off,335,429,127879.203125,44351.5,172230.703125
116,165,167737,167838,101,0,101,114,full_window_off,268,369,213946.0,53435.98046875,267382.0
117,165,167737,167838,101,0,101,116,full_window_off,390,491,150007.78125,53435.98046875,203443.765625
118,24,25665,25758,93,0,93,65,full_window_off,47,140,221590.34375,44333.55859375,265923.875
119,17,20875,20973,98,0,98,85,full_window_off,93,191,108706.125,53278.7734375,161984.90625
120,78,74780,74883,103,0,103,81,full_window_off,254,357,102444.515625,58748.84765625,161193.359375
121,181,188612,188711,99,0,99,160,full_window_off,156,255,206942.6875,56293.6953125,263236.375
122,62,59144,59254,110,0,110,145,full_window_off,49,159,167031.96875,80753.0546875,247785.015625
123,103,107822,107916,94,0,94,78,full_window_off,76,170,97455.046875,46852.609375,144307.65625
124,118,123954,124051,97,0,97,61,full_window_off,77,174,147124.09375,49988.171875,197112.25
125,125,131703,131796,93,0,93,33,full_window_off,282,375,212466.21875,44395.34375,256861.59375
126,31,31352,31445,93,0,93,80,full_window_off,339,432,102749.3125,43831.80859375,146581.125
127,43,41451,41462,11,0,11,145,full_window_off,362,373,167031.96875,1493.200439453125,168525.15625
128,173,177891,177991,100,0,100,31,full_window_off,295,395,121427.703125,57868.49609375,179296.203125
129,179,185098,185100,2,0,2,144,full_window_off,96,98,173581.3125,44.85471725463867,173626.1875
130,157,159759,159872,113,0,113,21,full_window_off,235,348,153879.078125,81860.703125,235739.78125
131,95,97964,98064,100,0,100,99,full_window_off,214,314,206797.34375,57783.015625,264580.34375
132,6,7729,7827,98,0,98,94,full_window_off,388,486,127879.203125,53267.08203125,181146.296875
133,83,83420,83456,36,0,36,49,full_window_off,474,510,97368.40625,40943.5078125,138311.90625
134,19,23711,23808,97,0,97,89,full_window_off,213,310,253025.703125,49784.58203125,302810.3125
135,91,93278,93377,99,0,99,175,full_window_off,174,273,107061.71875,52125.95703125,159187.671875
136,186,194499,194657,158,0,158,15,full_window_off,260,418,177139.078125,104230.6015625,281369.6875
137,113,120715,120813,98,0,98,44,full_window_off,94,192,226343.0,53276.0234375,279619.0
138,138,143126,143223,97,0,97,120,full_window_off,254,351,185183.78125,50400.95703125,235584.75
139,9,13809,13902,93,0,93,112,full_window_off,412,505,309588.5,41610.4609375,351198.96875
140,3,5282,5377,95,0,95,85,full_window_off,206,301,108706.125,46107.55078125,154813.671875
141,172,174620,174723,103,0,103,50,full_window_off,194,297,145080.5,58701.9296875,203782.421875
142,137,142964,143063,99,0,99,14,full_window_off,331,430,167051.90625,51637.8125,218689.703125
143,157,159759,159872,113,0,113,134,full_window_off,259,372,159822.546875,81860.703125,241683.25
144,143,147042,147137,95,0,95,147,full_window_off,377,472,191780.328125,45799.15234375,237579.484375
145,82,83228,83339,111,0,111,83,full_window_off,256,367,97735.1875,85162.484375,182897.671875
146,37,34816,34820,4,0,4,161,full_window_off,392,396,158608.0,96.56476593017578,158704.5625
147,121,129748,129846,98,0,98,54,full_window_off,144,242,254158.421875,50054.69140625,304213.125
148,83,83420,83456,36,0,36,124,full_window_off,371,407,187258.09375,40943.51171875,228201.59375
149,128,133142,133157,15,0,15,178,full_window_off,478,493,146676.125,3931.7138671875,150607.84375
150,135,138789,138890,101,0,101,69,full_window_off,246,347,218385.75,56061.515625,274447.25
151,81,80876,80979,103,0,103,118,full_window_off,332,435,221844.078125,58711.578125,280555.65625
152,70,66335,66430,95,0,95,93,full_window_off,19,114,261864.46875,45825.9921875,307690.46875
153,141,145919,145921,2,0,2,89,full_window_off,234,236,253025.703125,52.6295166015625,253078.34375
154,102,106426,106496,70,0,70,39,full_window_off,264,334,285454.375,37587.3203125,323041.6875
155,143,147042,147137,95,0,95,65,full_window_off,54,149,221590.34375,45799.1484375,267389.5
156,74,70656,70751,95,0,95,36,full_window_off,156,251,202414.65625,55532.76953125,257947.40625
157,120,128973,129069,96,0,96,22,full_window_off,311,407,157775.0625,47186.1953125,204961.265625
158,43,41451,41462,11,0,11,168,full_window_off,367,378,230265.0625,1493.200439453125,231758.265625
159,52,50310,50317,7,0,7,105,full_window_off,56,63,224183.25,234.9154052734375,224418.15625
160,19,23711,23808,97,0,97,186,full_window_off,333,430,128315.125,49784.5859375,178099.71875
161,29,30150,30249,99,0,99,50,full_window_off,81,180,145080.5,51861.18359375,196941.6875
162,75,71942,72036,94,0,94,52,full_window_off,137,231,198335.328125,44822.25,243157.578125
163,101,105122,105217,95,0,95,35,full_window_off,369,464,194888.78125,46075.5390625,240964.34375
164,139,144676,144770,94,0,94,144,full_window_off,71,165,173581.3125,44331.64453125,217912.96875
165,135,138789,138890,101,0,101,156,full_window_off,72,173,216655.3125,56061.51953125,272716.8125
166,144,148676,148776,100,0,100,66,full_window_off,325,425,163824.53125,53365.3359375,217189.859375
167,91,93278,93377,99,0,99,150,full_window_off,61,160,229760.546875,52125.95703125,281886.5
168,74,70656,70751,95,0,95,49,full_window_off,103,198,97368.40625,55532.7734375,152901.171875
169,59,55952,56027,75,0,75,72,full_window_off,55,130,226666.390625,37844.890625,264511.28125
170,135,138789,138890,101,0,101,102,full_window_off,341,442,125114.734375,56061.51953125,181176.25
171,135,138789,138890,101,0,101,27,full_window_off,28,129,152501.609375,56061.51953125,208563.125
172,81,80876,80979,103,0,103,88,full_window_off,98,201,123826.6484375,58711.578125,182538.21875
173,150,151514,151552,38,0,38,108,full_window_off,355,393,133502.4375,44180.1015625,177682.546875
174,20,23953,24051,98,0,98,152,full_window_off,85,183,132158.078125,51424.1171875,183582.1875
175,86,87909,88009,100,0,100,81,full_window_off,338,438,102444.515625,57967.4296875,160411.9375
176,53,50323,50342,19,0,19,44,full_window_off,167,186,226343.0,2167.234619140625,228510.21875
177,69,65467,65535,68,0,68,34,full_window_off,78,146,128717.4921875,48351.43359375,177068.9375
178,44,42882,42980,98,0,98,85,full_window_off,142,240,108706.125,49678.7734375,158384.890625
179,75,71942,72036,94,0,94,134,full_window_off,100,194,159822.546875,44822.25,204644.78125
180,174,179030,179128,98,0,98,142,full_window_off,72,170,134125.8125,51848.0546875,185973.875
181,60,57096,57191,95,0,95,34,full_window_off,114,209,128717.4921875,45905.984375,174623.46875
182,70,66335,66430,95,0,95,24,full_window_off,6,101,176283.453125,45825.9921875,222109.453125
183,84,84862,84967,105,0,105,131,full_window_off,123,228,128515.265625,65984.1484375,194499.40625
184,165,167737,167838,101,0,101,69,full_window_off,371,472,218385.75,53435.9765625,271821.71875
185,45,43124,43223,99,0,99,100,full_window_off,315,414,248156.296875,51639.1875,299795.5
186,11,14951,15049,98,0,98,178,full_window_off,151,249,146676.125,53310.62890625,199986.765625
187,95,97964,98064,100,0,100,118,full_window_off,265,365,221844.078125,57783.01953125,279627.09375
188,4,6586,6679,93,0,93,162,full_window_off,261,354,231234.1875,41696.0859375,272930.25
189,191,200395,200490,95,0,95,85,full_window_off,256,351,108706.125,46557.87890625,155264.0
190,84,84862,84967,105,0,105,168,full_window_off,339,444,230265.0625,65984.1484375,296249.21875
191,174,179030,179128,98,0,98,93,full_window_off,328,426,261864.46875,51848.0546875,313712.5
192,68,62586,62690,104,0,104,84,full_window_off,310,414,99757.953125,63202.1953125,162960.140625
193,15,19732,19825,93,0,93,133,full_window_off,6,99,269899.09375,41707.8359375,311606.9375
194,111,118272,118363,91,0,91,87,full_window_off,197,288,214539.765625,44506.6953125,259046.4375
