synthetic_sample_index,source_event_id,source_start,source_end,source_length,used_start_in_source,used_length,real_background_window,background_rule,insert_at,insert_end,original_background_energy,inserted_event_energy,final_aggregate_energy
25,184,190574,190677,103,0,103,44,full_window_off,117,220,226343.0,58712.140625,285055.125
26,163,163754,163817,63,0,63,45,full_window_off,25,88,94832.9140625,37537.8984375,132370.8125
27,128,133142,133157,15,0,15,150,full_window_off,482,497,229760.546875,3931.7138671875,233692.265625
28,178,184959,185057,98,0,98,23,full_window_off,320,418,117194.3046875,56408.078125,173602.375
29,162,162426,162530,104,0,104,131,full_window_off,335,439,128515.265625,63215.30859375,191730.578125
30,160,162304,162333,29,0,29,82,full_window_off,19,48,102791.3515625,22535.28125,125326.6328125
31,87,89047,89088,41,0,41,37,full_window_off,53,94,152245.90625,41729.171875,193975.078125
32,23,25154,25247,93,0,93,131,full_window_off,211,304,128515.265625,43912.5546875,172427.8125
33,103,107822,107916,94,0,94,139,full_window_off,229,323,145497.109375,46852.60546875,192349.71875
34,120,128973,129069,96,0,96,18,full_window_off,354,450,175934.0,47186.1953125,223120.21875
35,86,87909,88009,100,0,100,28,full_window_off,335,435,82322.875,57967.4296875,140290.3125
36,141,145919,145921,2,0,2,11,full_window_off,98,100,113479.0703125,52.6295166015625,113531.6953125
37,3,5282,5377,95,0,95,48,full_window_off,41,136,87948.234375,46107.546875,134055.78125
38,136,142722,142820,98,0,98,97,full_window_off,406,504,223836.1875,49687.6953125,273523.875
39,143,147042,147137,95,0,95,114,full_window_off,212,307,213946.0,45799.1484375,259745.15625
40,10,14120,14215,95,0,95,16,full_window_off,257,352,164718.125,45372.1796875,210090.3125
41,0,715,810,95,0,95,9,full_window_off,91,186,167567.21875,46546.40625,214113.625
42,169,171782,171876,94,0,94,84,full_window_off,297,391,99757.953125,44815.234375,144573.1875
43,79,78051,78151,100,0,100,31,full_window_off,153,253,121427.703125,57844.8828125,179272.578125
44,17,20875,20973,98,0,98,145,full_window_off,76,174,167031.96875,53278.78125,220310.75
45,72,69079,69120,41,0,41,191,full_window_off,279,320,356129.15625,54917.359375,411046.5
46,88,90379,90477,98,0,98,101,full_window_off,325,423,280347.25,54218.50390625,334565.75
47,48,45966,46060,94,0,94,120,full_window_off,365,459,185183.78125,44603.5234375,229787.3125
48,109,116200,116224,24,0,24,82,full_window_off,70,94,102791.3515625,31478.91015625,134270.265625
49,47,44837,44930,93,0,93,183,full_window_off,227,320,155170.421875,44331.28125,199501.71875
50,57,53248,53344,96,0,96,78,full_window_off,241,337,97455.046875,56578.8828125,154033.9375
51,103,107822,107916,94,0,94,131,full_window_off,107,201,128515.265625,46852.609375,175367.875
52,124,131192,131285,93,0,93,81,full_window_off,395,488,102444.515625,43842.4375,146286.953125
53,30,30312,30408,96,0,96,27,full_window_off,192,288,152501.609375,50370.98828125,202872.59375
54,97,99418,99513,95,0,95,130,full_window_off,168,263,297441.84375,48203.15625,345645.0
55,175,180716,180736,20,0,20,87,full_window_off,63,83,214539.765625,30963.34765625,245503.109375
56,22,24114,24211,97,0,97,189,full_window_off,55,152,180450.4375,49986.375,230436.8125
57,181,188612,188711,99,0,99,50,full_window_off,38,137,145080.5,56293.69140625,201374.1875
58,58,54589,54683,94,0,94,114,full_window_off,179,273,213946.0,45654.09765625,259600.109375
59,150,151514,151552,38,0,38,113,full_window_off,190,228,171118.25,44180.1015625,215298.34375
60,121,129748,129846,98,0,98,188,full_window_off,170,268,314633.53125,50054.6875,364688.21875
61,29,30150,30249,99,0,99,75,full_window_off,347,446,274323.09375,51861.1875,326184.28125
62,41,41308,41403,95,0,95,183,full_window_off,245,340,155170.421875,47206.4453125,202376.875
63,115,123550,123648,98,0,98,60,full_window_off,381,479,110102.421875,49762.44921875,159864.875
64,6,7729,7827,98,0,98,54,full_window_off,173,271,254158.421875,53267.078125,307425.5
65,91,93278,93377,99,0,99,87,full_window_off,61,160,214539.765625,52125.95703125,266665.6875
66,43,41451,41462,11,0,11,19,full_window_off,287,298,107273.203125,1493.200439453125,108766.40625
67,67,62495,62540,45,0,45,105,full_window_off,275,320,224183.25,6873.390625,231056.625
68,134,135797,135891,94,0,94,101,full_window_off,271,365,280347.25,44879.5625,325226.8125
69,112,119572,119665,93,0,93,122,full_window_off,258,351,183175.6875,41751.91015625,224927.59375
70,60,57096,57191,95,0,95,45,full_window_off,329,424,94832.9140625,45905.98828125,140738.90625
71,65,62309,62404,95,0,95,102,full_window_off,82,177,125114.734375,44752.31640625,169867.0625
72,82,83228,83339,111,0,111,99,full_window_off,251,362,206797.34375,85162.484375,291959.84375
73,101,105122,105217,95,0,95,66,full_window_off,402,497,163824.53125,46075.5390625,209900.078125
74,98,100555,100650,95,0,95,151,full_window_off,307,402,155515.90625,46536.4375,202052.34375
75,107,113960,114055,95,0,95,167,full_window_off,53,148,167353.75,45387.79296875,212741.53125
76,176,183296,183359,63,0,63,160,full_window_off,226,289,206942.6875,11644.04296875,218586.734375
77,140,145806,145900,94,0,94,96,full_window_off,112,206,199145.34375,44607.4609375,243752.796875
78,153,154469,154579,110,0,110,45,full_window_off,126,236,94832.9140625,76262.25,171095.15625
79,99,102223,102318,95,0,95,156,full_window_off,160,255,216655.3125,44189.16796875,260844.46875
80,94,97578,97674,96,0,96,8,full_window_off,48,144,147069.140625,51745.75,198814.90625
81,10,14120,14215,95,0,95,16,full_window_off,363,458,164718.125,45372.1796875,210090.3125
82,161,162335,162379,44,0,44,153,full_window_off,26,70,124275.296875,6848.541015625,131123.828125
83,14,18432,18523,91,0,91,50,full_window_off,238,329,145080.5,44523.625,189604.109375
84,64,61019,61117,98,0,98,89,full_window_off,71,169,253025.703125,56238.66015625,309264.375
85,140,145806,145900,94,0,94,60,full_window_off,27,121,110102.421875,44607.46484375,154709.890625
86,142,145977,146073,96,0,96,170,full_window_off,6,102,183103.703125,48205.48046875,231309.1875
87,83,83420,83456,36,0,36,155,full_window_off,336,372,251002.484375,40943.5078125,291946.0
88,164,165307,165375,68,0,68,77,full_window_off,165,233,99303.34375,48364.55078125,147667.890625
89,136,142722,142820,98,0,98,28,full_window_off,99,197,82322.875,49687.6953125,132010.5625
90,115,123550,123648,98,0,98,125,full_window_off,49,147,198225.59375,49762.44921875,247988.046875
91,97,99418,99513,95,0,95,67,full_window_off,209,304,290210.59375,48203.15234375,338413.75
92,184,190574,190677,103,0,103,17,full_window_off,408,511,112417.171875,58712.140625,171129.3125
93,86,87909,88009,100,0,100,146,full_window_off,175,275,180541.1875,57967.42578125,238508.625
94,59,55952,56027,75,0,75,145,full_window_off,301,376,167031.96875,37844.890625,204876.84375
95,27,29133,29229,96,0,96,132,full_window_off,314,410,258268.640625,47213.73828125,305482.375
96,74,70656,70751,95,0,95,178,full_window_off,267,362,146676.125,55532.76953125,202208.890625
97,64,61019,61117,98,0,98,2,full_window_off,280,378,255877.234375,56238.6640625,312115.90625
98,40,38949,39050,101,0,101,142,full_window_off,216,317,134125.8125,56064.12890625,190189.9375
99,89,90578,90674,96,0,96,30,full_window_off,296,392,162403.46875,50798.82421875,213202.28125
100,31,31352,31445,93,0,93,78,full_window_off,351,444,97455.046875,43831.8125,141286.859375
101,176,183296,183359,63,0,63,192,full_window_off,431,494,211447.125,11644.04296875,223091.171875
102,106,113649,113742,93,0,93,36,full_window_off,352,445,202414.65625,41572.578125,243987.234375
103,153,154469,154579,110,0,110,192,full_window_off,262,372,211447.125,76262.25,287709.375
104,27,29133,29229,96,0,96,93,full_window_off,186,282,261864.46875,47213.73828125,309078.1875
105,161,162335,162379,44,0,44,73,full_window_off,154,198,419795.4375,6848.541015625,426643.96875
106,15,19732,19825,93,0,93,156,full_window_off,317,410,216655.3125,41707.8359375,258363.140625
107,7,9138,9216,78,0,78,80,full_window_off,208,286,102749.3125,44289.765625,147039.0625
108,90,93086,93197,111,0,111,175,full_window_off,60,171,107061.71875,85518.359375,192580.078125
109,58,54589,54683,94,0,94,34,full_window_off,102,196,128717.4921875,45654.1015625,174371.59375
110,174,179030,179128,98,0,98,180,full_window_off,18,116,221209.71875,51848.05078125,273057.75
111,121,129748,129846,98,0,98,42,full_window_off,79,177,173528.4375,50054.69140625,223583.125
112,56,52964,53058,94,0,94,35,full_window_off,205,299,194888.78125,44809.9140625,239698.703125
113,191,200395,200490,95,0,95,110,full_window_off,302,397,139507.015625,46557.87890625,186064.875
114,94,97578,97674,96,0,96,3,full_window_off,35,131,121577.1875,51745.74609375,173322.9375
115,51,50302,50307,5,0,5,45,full_window_off,427,432,94832.9140625,2316.7080078125,97149.625
116,161,162335,162379,44,0,44,160,full_window_off,299,343,206942.6875,6848.541015625,213791.234375
117,106,113649,113742,93,0,93,122,full_window_off,170,263,183175.6875,41572.578125,224748.265625
118,128,133142,133157,15,0,15,149,full_window_off,379,394,162069.109375,3931.71435546875,166000.8125
119,117,123902,123904,2,0,2,14,full_window_off,370,372,167051.90625,83.13412475585938,167135.03125
120,70,66335,66430,95,0,95,139,full_window_off,225,320,145497.109375,45825.9921875,191323.109375
121,169,171782,171876,94,0,94,63,full_window_off,390,484,124283.5625,44815.23046875,169098.78125
122,162,162426,162530,104,0,104,62,full_window_off,197,301,224225.46875,63215.30859375,287440.78125
123,102,106426,106496,70,0,70,145,full_window_off,305,375,167031.96875,37587.31640625,204619.28125
124,163,163754,163817,63,0,63,69,full_window_off,227,290,218385.75,37537.8984375,255923.625
125,82,83228,83339,111,0,111,170,full_window_off,122,233,183103.703125,85162.484375,268266.1875
126,112,119572,119665,93,0,93,23,full_window_off,357,450,117194.3046875,41751.9140625,158946.21875
127,73,69410,69485,75,0,75,64,full_window_off,255,330,233826.328125,46889.04296875,280715.375
128,95,97964,98064,100,0,100,160,full_window_off,219,319,206942.6875,57783.015625,264725.71875
129,99,102223,102318,95,0,95,21,full_window_off,9,104,153879.078125,44189.171875,198068.25
130,76,72219,72323,104,0,104,193,full_window_off,375,479,242849.546875,63129.7890625,305979.3125
131,120,128973,129069,96,0,96,118,full_window_off,163,259,221844.078125,47186.19140625,269030.28125
132,34,32992,33086,94,0,94,2,full_window_off,141,235,255877.234375,44888.15625,300765.40625
133,60,57096,57191,95,0,95,35,full_window_off,108,203,194888.78125,45905.984375,240794.78125
134,4,6586,6679,93,0,93,113,full_window_off,389,482,171118.25,41696.0859375,212814.34375
135,132,134656,134660,4,0,4,82,full_window_off,213,217,102791.3515625,90.27104187011719,102881.625
136,59,55952,56027,75,0,75,26,full_window_off,262,337,208714.03125,37844.890625,246558.9375
137,108,114791,114889,98,0,98,2,full_window_off,172,270,255877.234375,53290.859375,309168.09375
138,53,50323,50342,19,0,19,31,full_window_off,347,366,121427.703125,2167.234619140625,123594.9375
139,100,102546,102642,96,0,96,120,full_window_off,297,393,185183.78125,46761.2890625,231945.0625
140,188,197418,197514,96,0,96,150,full_window_off,258,354,229760.546875,51743.6484375,281504.1875
141,168,170496,170591,95,0,95,87,full_window_off,411,506,214539.765625,55566.3515625,270106.125
142,146,150142,150147,5,0,5,122,full_window_off,458,463,183175.6875,2330.416015625,185506.09375
143,98,100555,100650,95,0,95,134,full_window_off,119,214,159822.546875,46536.44140625,206358.984375
144,184,190574,190677,103,0,103,116,full_window_off,320,423,150007.78125,58712.140625,208719.9375
145,88,90379,90477,98,0,98,162,full_window_off,30,128,231234.1875,54218.5078125,285452.6875
146,21,24062,24064,2,0,2,94,full_window_off,374,376,127879.203125,83.13412475585938,127962.328125
147,155,158569,158670,101,0,101,81,full_window_off,267,368,102444.515625,53401.4609375,155845.984375
148,106,113649,113742,93,0,93,187,full_window_off,274,367,201319.96875,41572.578125,242892.546875
149,80,78914,79013,99,0,99,188,full_window_off,44,143,314633.53125,56305.28515625,370938.8125
150,189,198667,198766,99,0,99,28,full_window_off,119,218,82322.875,56247.43359375,138570.3125
151,157,159759,159872,113,0,113,137,full_window_off,388,501,211640.234375,81860.7109375,293500.9375
152,143,147042,147137,95,0,95,120,full_window_off,144,239,185183.78125,45799.1484375,230982.9375
153,0,715,810,95,0,95,23,full_window_off,124,219,117194.3046875,46546.40625,163740.71875
154,7,9138,9216,78,0,78,94,full_window_off,338,416,127879.203125,44289.765625,172168.96875
155,184,190574,190677,103,0,103,89,full_window_off,358,461,253025.703125,58712.140625,311737.8125
156,189,198667,198766,99,0,99,161,full_window_off,192,291,158608.0,56247.4375,214855.4375
157,62,59144,59254,110,0,110,189,full_window_off,97,207,180450.4375,80753.046875,261203.46875
158,79,78051,78151,100,0,100,16,full_window_off,327,427,164718.125,57844.8828125,222563.03125
159,124,131192,131285,93,0,93,18,full_window_off,93,186,175934.0,43842.43359375,219776.4375
160,106,113649,113742,93,0,93,100,full_window_off,336,429,248156.296875,41572.58203125,289728.875
161,51,50302,50307,5,0,5,178,full_window_off,225,230,146676.125,2316.7080078125,148992.84375
162,157,159759,159872,113,0,113,44,full_window_off,14,127,226343.0,81860.7109375,308203.6875
163,10,14120,14215,95,0,95,69,full_window_off,398,493,218385.75,45372.1796875,263757.9375
164,9,13809,13902,93,0,93,69,full_window_off,45,138,218385.75,41610.4609375,259996.203125
165,178,184959,185057,98,0,98,126,full_window_off,316,414,110734.84375,56408.078125,167142.90625
166,136,142722,142820,98,0,98,123,full_window_off,321,419,133851.609375,49687.6953125,183539.3125
167,1,2383,2478,95,0,95,162,full_window_off,309,404,231234.1875,44151.6484375,275385.8125
168,141,145919,145921,2,0,2,73,full_window_off,409,411,419795.4375,52.6295166015625,419848.0625
169,73,69410,69485,75,0,75,11,full_window_off,397,472,113479.0703125,46889.04296875,160368.125
170,45,43124,43223,99,0,99,20,full_window_off,257,356,138006.8125,51639.1875,189646.0
171,44,42882,42980,98,0,98,161,full_window_off,184,282,158608.0,49678.7734375,208286.78125
172,0,715,810,95,0,95,186,full_window_off,215,310,128315.125,46546.40625,174861.53125
173,50,49249,49360,111,0,111,126,full_window_off,213,324,110734.84375,81699.421875,192434.25
174,5,6897,6992,95,0,95,144,full_window_off,167,262,173581.3125,45716.7890625,219298.109375
175,134,135797,135891,94,0,94,168,full_window_off,255,349,230265.0625,44879.5625,275144.625
176,128,133142,133157,15,0,15,46,full_window_off,118,133,90370.2265625,3931.7138671875,94301.9375
177,79,78051,78151,100,0,100,160,full_window_off,216,316,206942.6875,57844.8828125,264787.5625
178,66,62464,62493,29,0,29,147,full_window_off,413,442,191780.328125,22504.84765625,214285.171875
179,173,177891,177991,100,0,100,54,full_window_off,293,393,254158.421875,57868.49609375,312026.9375
180,113,120715,120813,98,0,98,82,full_window_off,164,262,102791.3515625,53276.0234375,156067.375
181,21,24062,24064,2,0,2,49,full_window_off,280,282,97368.40625,83.13412475585938,97451.546875
182,170,172059,172163,104,0,104,162,full_window_off,76,180,231234.1875,63142.41796875,294376.625
183,130,133185,133202,17,0,17,18,full_window_off,334,351,175934.0,2648.52294921875,178582.53125
184,65,62309,62404,95,0,95,82,full_window_off,299,394,102791.3515625,44752.31640625,147543.671875
185,81,80876,80979,103,0,103,151,full_window_off,218,321,155515.90625,58711.578125,214227.5
186,191,200395,200490,95,0,95,120,full_window_off,123,218,185183.78125,46557.87890625,231741.65625
187,148,150163,150181,18,0,18,75,full_window_off,264,282,274323.09375,2120.04736328125,276443.15625
188,26,26775,26875,100,0,100,23,full_window_off,237,337,117194.3046875,56086.0078125,173280.3125
189,35,33299,33374,75,0,75,193,full_window_off,374,449,242849.546875,16588.00390625,259437.546875
190,134,135797,135891,94,0,94,137,full_window_off,249,343,211640.234375,44879.5625,256519.796875
191,11,14951,15049,98,0,98,73,full_window_off,205,303,419795.4375,53310.6328125,473106.0625
192,175,180716,180736,20,0,20,39,full_window_off,244,264,285454.375,30963.34765625,316417.75
193,66,62464,62493,29,0,29,25,full_window_off,49,78,105231.84375,22504.84765625,127736.6875
194,70,66335,66430,95,0,95,17,full_window_off,28,123,112417.171875,45825.9921875,158243.171875
