synthetic_sample_index,source_event_id,source_start,source_end,source_length,used_start_in_source,used_length,real_background_window,background_rule,insert_at,insert_end,original_background_energy,inserted_event_energy,final_aggregate_energy
49,131,133205,133213,8,0,8,63,full_window_off,115,123,124283.5625,1309.7130126953125,125593.28125
50,142,145977,146073,96,0,96,62,full_window_off,102,198,224225.46875,48205.48046875,272430.9375
51,178,184959,185057,98,0,98,88,full_window_off,20,118,123826.6484375,56408.078125,180234.734375
52,94,97578,97674,96,0,96,84,full_window_off,360,456,99757.953125,51745.75,151503.703125
53,136,142722,142820,98,0,98,35,full_window_off,62,160,194888.78125,49687.69921875,244576.5
54,115,123550,123648,98,0,98,9,full_window_off,132,230,167567.21875,49762.44921875,217329.65625
55,26,26775,26875,100,0,100,3,full_window_off,379,479,121577.1875,56086.01171875,177663.203125
56,17,20875,20973,98,0,98,2,full_window_off,387,485,255877.234375,53278.77734375,309156.0
57,36,34318,34411,93,0,93,152,full_window_off,13,106,132158.078125,43103.625,175261.703125
58,29,30150,30249,99,0,99,21,full_window_off,292,391,153879.078125,51861.18359375,205740.265625
59,119,126351,126419,68,0,68,87,full_window_off,107,175,214539.765625,42843.34375,257383.09375
60,17,20875,20973,98,0,98,105,full_window_off,95,193,224183.25,53278.78125,277462.03125
61,113,120715,120813,98,0,98,129,full_window_off,352,450,235130.59375,53276.0234375,288406.625
62,94,97578,97674,96,0,96,0,full_window_off,117,213,174828.171875,51745.74609375,226573.921875
63,163,163754,163817,63,0,63,99,full_window_off,278,341,206797.34375,37537.8984375,244335.25
64,87,89047,89088,41,0,41,30,full_window_off,423,464,162403.46875,41729.171875,204132.625
65,148,150163,150181,18,0,18,193,full_window_off,423,441,242849.546875,2120.04736328125,244969.59375
66,55,51674,51712,38,0,38,46,full_window_off,118,156,90370.2265625,44208.43359375,134578.65625
67,176,183296,183359,63,0,63,104,full_window_off,204,267,295128.25,11644.04296875,306772.28125
68,185,192926,193024,98,0,98,112,full_window_off,377,475,309588.5,82743.4765625,392332.0
69,189,198667,198766,99,0,99,17,full_window_off,149,248,112417.171875,56247.43359375,168664.609375
70,140,145806,145900,94,0,94,152,full_window_off,62,156,132158.078125,44607.4609375,176765.546875
71,61,58729,58831,102,0,102,101,full_window_off,328,430,280347.25,53462.4609375,333809.6875
72,21,24062,24064,2,0,2,112,full_window_off,151,153,309588.5,83.13412475585938,309671.625
73,41,41308,41403,95,0,95,96,full_window_off,173,268,199145.34375,47206.44921875,246351.78125
74,122,129990,130089,99,0,99,60,full_window_off,340,439,110102.421875,51799.9140625,161902.328125
75,14,18432,18523,91,0,91,162,full_window_off,12,103,231234.1875,44523.625,275757.8125
76,141,145919,145921,2,0,2,64,full_window_off,195,197,233826.328125,52.6295166015625,233878.953125
77,3,5282,5377,95,0,95,132,full_window_off,69,164,258268.640625,46107.55078125,304376.1875
78,126,132549,132608,59,0,59,136,full_window_off,383,442,251594.65625,40972.76171875,292567.4375
79,135,138789,138890,101,0,101,54,full_window_off,304,405,254158.421875,56061.51953125,310219.9375
80,158,160859,160957,98,0,98,60,full_window_off,51,149,110102.421875,56187.765625,166290.1875
81,170,172059,172163,104,0,104,27,full_window_off,242,346,152501.609375,63142.421875,215644.03125
82,45,43124,43223,99,0,99,24,full_window_off,321,420,176283.453125,51639.18359375,227922.640625
83,27,29133,29229,96,0,96,125,full_window_off,289,385,198225.59375,47213.73828125,245439.328125
84,11,14951,15049,98,0,98,31,full_window_off,329,427,121427.703125,53310.62890625,174738.328125
85,97,99418,99513,95,0,95,23,full_window_off,414,509,117194.3046875,48203.15625,165397.46875
86,50,49249,49360,111,0,111,0,full_window_off,371,482,174828.171875,81699.421875,256527.59375
87,3,5282,5377,95,0,95,102,full_window_off,415,510,125114.734375,46107.546875,171222.28125
88,110,116477,116567,90,0,90,110,full_window_off,164,254,139507.015625,37089.64453125,176596.65625
89,24,25665,25758,93,0,93,107,full_window_off,376,469,228490.90625,44333.55859375,272824.46875
90,17,20875,20973,98,0,98,164,full_window_off,172,270,129833.4609375,53278.7734375,183112.25
91,102,106426,106496,70,0,70,30,full_window_off,275,345,162403.46875,37587.3203125,199990.78125
92,35,33299,33374,75,0,75,49,full_window_off,316,391,97368.40625,16588.001953125,113956.4140625
93,9,13809,13902,93,0,93,82,full_window_off,249,342,102791.3515625,41610.4609375,144401.8125
94,25,26511,26579,68,0,68,53,full_window_off,152,220,176709.515625,42861.0390625,219570.5625
95,127,132832,132926,94,0,94,189,full_window_off,350,444,180450.4375,44885.828125,225336.28125
96,36,34318,34411,93,0,93,3,full_window_off,21,114,121577.1875,43103.625,164680.8125
