synthetic_sample_index,source_event_id,source_start,source_end,source_length,used_start_in_source,used_length,real_background_window,background_rule,insert_at,insert_end,original_background_energy,inserted_event_energy,final_aggregate_energy
39,286,17776,17787,11,0,11,13,insert_interval_off,171,182,311473.8125,2656.15380859375,314130.0
40,703,40566,40605,39,0,39,108,insert_interval_off,462,501,315667.3125,3440.02978515625,319107.34375
41,1050,60459,60485,26,0,26,88,insert_interval_off,472,498,166875.890625,2228.815673828125,169104.703125
42,2209,128325,128337,12,0,12,171,insert_interval_off,146,158,130687.25,991.63623046875,131678.890625
43,1565,90271,90283,12,0,12,81,insert_interval_off,416,428,188678.4375,994.6344604492188,189673.0625
44,3339,192235,192283,48,0,48,187,insert_interval_off,425,473,87011.4453125,4199.50146484375,91210.9453125
45,1751,101173,101183,10,0,10,105,insert_interval_off,490,500,220350.59375,830.9862060546875,221181.5625
46,990,56928,56948,20,0,20,67,insert_interval_off,444,464,168982.375,1714.085693359375,170696.46875
47,1345,77580,77591,11,0,11,45,insert_interval_off,339,350,92922.15625,1032.55078125,93954.703125
48,1132,65226,65235,9,0,9,173,insert_interval_off,482,491,108352.296875,778.4422607421875,109130.734375
49,1065,61316,61327,11,0,11,103,insert_interval_off,424,435,205597.171875,2608.734619140625,208205.90625
50,2584,148790,148799,9,0,9,42,insert_interval_off,350,359,169955.375,764.6314697265625,170720.0
51,2158,125465,125475,10,0,10,127,insert_interval_off,13,23,276066.46875,868.125,276934.59375
52,1042,59926,59970,44,0,44,166,insert_interval_off,61,105,307354.5625,3741.951171875,311096.53125
53,1043,60030,60040,10,0,10,62,insert_interval_off,64,74,286791.9375,833.4615478515625,287625.40625
54,541,31549,31559,10,0,10,67,insert_interval_off,442,452,168982.375,825.3084716796875,169807.6875
55,5,349,359,10,0,10,55,insert_interval_off,23,33,317818.15625,833.9744873046875,318652.125
56,1955,113934,113944,10,0,10,48,insert_interval_off,368,378,188405.734375,885.044189453125,189290.78125
57,2037,118408,118462,54,0,54,152,insert_interval_off,300,354,247263.421875,4808.0849609375,252071.515625
58,1526,88045,88055,10,0,10,167,insert_interval_off,251,261,182095.765625,851.162109375,182946.9375
59,3307,190201,190245,44,0,44,193,insert_interval_off,187,231,194992.90625,3830.0751953125,198822.96875
60,2348,135864,135895,31,0,31,49,insert_interval_off,337,368,285997.875,2629.234130859375,288627.125
61,2338,135355,135382,27,0,27,175,insert_interval_off,126,153,271552.75,2397.592529296875,273950.34375
62,2742,157668,157678,10,0,10,91,insert_interval_off,97,107,220922.90625,838.571533203125,221761.484375
63,596,34657,34667,10,0,10,109,insert_interval_off,139,149,334518.40625,999.166748046875,335517.5625
64,354,21452,21464,12,0,12,83,insert_interval_off,315,327,447327.625,2864.322265625,450191.9375
65,1110,63882,63916,34,0,34,186,insert_interval_off,395,429,183456.71875,2876.927734375,186333.65625
66,1785,103135,103167,32,0,32,182,insert_interval_off,179,211,139566.015625,2860.865966796875,142426.890625
67,486,28562,28590,28,0,28,6,insert_interval_off,439,467,111523.9765625,2556.62890625,114080.609375
68,3341,192376,192428,52,0,52,144,insert_interval_off,408,460,132846.796875,4529.546875,137376.34375
69,1022,58698,58754,56,0,56,111,insert_interval_off,41,97,234037.609375,4919.318359375,238956.9375
70,3428,197544,197554,10,0,10,88,insert_interval_off,114,124,166875.890625,836.7237548828125,167712.625
71,1797,103691,103702,11,0,11,154,insert_interval_off,184,195,93313.9140625,2591.0390625,95904.953125
72,165,10645,10656,11,0,11,9,insert_interval_off,451,462,140336.875,889.0784301757812,141225.953125
73,388,23426,23460,34,0,34,123,insert_interval_off,199,233,193082.34375,2982.7177734375,196065.0625
74,2707,155736,155763,27,0,27,11,insert_interval_off,447,474,317652.03125,2467.10498046875,320119.125
75,2431,140172,140199,27,0,27,87,insert_interval_off,99,126,152857.03125,2600.9501953125,155457.96875
76,3402,195928,195937,9,0,9,58,insert_interval_off,191,200,344433.15625,789.8076782226562,345222.9375
77,1372,79191,79201,10,0,10,44,insert_interval_off,191,201,248948.4375,871.397705078125,249819.84375
78,527,30799,30824,25,0,25,0,insert_interval_off,187,212,109747.3203125,2151.96337890625,111899.28125
79,390,23520,23521,1,0,1,80,insert_interval_off,467,468,207612.21875,151.2418975830078,207763.453125
80,566,33020,33048,28,0,28,0,insert_interval_off,58,86,109747.3203125,2412.59375,112159.9140625
81,1769,102215,102225,10,0,10,53,insert_interval_off,189,199,102428.234375,815.07861328125,103243.3125
82,101,6110,6144,34,0,34,64,insert_interval_off,266,300,154499.71875,2983.519775390625,157483.25
83,1501,86507,86528,21,0,21,107,insert_interval_off,398,419,118204.4375,1796.4351806640625,120000.8671875
84,1626,93922,93932,10,0,10,164,insert_interval_off,231,241,166304.765625,837.8294067382812,167142.59375
85,906,52179,52205,26,0,26,44,insert_interval_off,131,157,248948.4375,2379.6083984375,251328.046875
86,2080,120892,120969,77,0,77,95,least_active_fallback,0,77,125653.4375,7003.13134765625,132656.5625
87,2990,172021,172031,10,0,10,191,insert_interval_off,444,454,366080.25,851.7647705078125,366932.0
88,848,48773,48783,10,0,10,41,insert_interval_off,155,165,350682.21875,856.6904296875,351538.90625
89,1635,94371,94381,10,0,10,171,insert_interval_off,362,372,130687.25,834.8311767578125,131522.078125
90,2243,130037,130047,10,0,10,171,insert_interval_off,339,349,130687.25,836.6739501953125,131523.921875
91,1319,76156,76166,10,0,10,80,insert_interval_off,262,272,207612.21875,847.4267578125,208459.640625
92,309,18912,18923,11,0,11,144,insert_interval_off,363,374,132846.796875,927.5574951171875,133774.359375
93,2545,146676,146706,30,0,30,104,insert_interval_off,404,434,114946.09375,2550.5927734375,117496.6875
94,3307,190201,190245,44,0,44,111,insert_interval_off,52,96,234037.609375,3830.0751953125,237867.6875
95,364,22084,22119,35,0,35,151,insert_interval_off,466,501,144566.453125,3033.917236328125,147600.375
96,2435,140406,140445,39,0,39,168,insert_interval_off,443,482,119783.28125,3439.39208984375,123222.671875
97,2778,159761,159772,11,0,11,98,insert_interval_off,26,37,241094.75,1020.7969360351562,242115.53125
98,11,701,711,10,0,10,39,insert_interval_off,240,250,170867.65625,831.3896484375,171699.0625
99,2589,149095,149105,10,0,10,88,insert_interval_off,10,20,166875.890625,827.2633056640625,167703.15625
100,732,42263,42297,34,0,34,190,insert_interval_off,389,423,108505.890625,2973.927734375,111479.8125
101,1313,75806,75816,10,0,10,156,insert_interval_off,357,367,241432.140625,859.1383056640625,242291.28125
102,3242,186700,186726,26,0,26,173,insert_interval_off,377,403,108352.296875,2249.189697265625,110601.484375
103,1374,79286,79320,34,0,34,122,insert_interval_off,263,297,183645.09375,2948.92578125,186594.03125
104,1212,69816,69848,32,0,32,118,insert_interval_off,324,356,115667.2265625,2675.866455078125,118343.09375
105,2023,117668,117692,24,0,24,75,insert_interval_off,269,293,246923.234375,2122.94970703125,249046.1875
106,35,2264,2275,11,0,11,117,insert_interval_off,331,342,301364.375,977.451904296875,302341.8125
107,3256,187552,187561,9,0,9,98,insert_interval_off,264,273,241094.75,769.0789794921875,241863.828125
108,235,14966,14976,10,0,10,38,insert_interval_off,173,183,350384.4375,1004.6203002929688,351389.0625
109,1313,75806,75816,10,0,10,70,insert_interval_off,160,170,282034.1875,859.1383056640625,282893.3125
110,2677,154025,154065,40,0,40,25,insert_interval_off,113,153,90107.046875,3514.64208984375,93621.6875
111,567,33099,33109,10,0,10,60,insert_interval_off,295,305,325422.8125,852.18310546875,326275.0
112,162,10467,10477,10,0,10,66,insert_interval_off,6,16,113014.0390625,869.749267578125,113883.7890625
113,3324,191423,191433,10,0,10,141,insert_interval_off,130,140,217528.75,853.4332275390625,218382.1875
114,690,39936,39944,8,0,8,19,insert_interval_off,225,233,281628.21875,680.5350341796875,282308.75
115,2623,151085,151127,42,0,42,113,insert_interval_off,302,344,168189.390625,3554.446044921875,171743.84375
116,1197,68932,68965,33,0,33,54,insert_interval_off,282,315,165735.640625,2787.204833984375,168522.84375
117,703,40566,40605,39,0,39,190,insert_interval_off,45,84,108505.890625,3440.02978515625,111945.9140625
118,1667,96309,96320,11,0,11,101,insert_interval_off,55,66,173645.03125,2686.0576171875,176331.09375
119,1631,94194,94204,10,0,10,88,insert_interval_off,113,123,166875.890625,872.4984130859375,167748.390625
120,445,26503,26512,9,0,9,8,insert_interval_off,3,12,188328.9375,763.9640502929688,189092.875
121,1676,96853,96865,12,0,12,17,insert_interval_off,444,456,162869.875,994.7315673828125,163864.609375
122,852,49059,49068,9,0,9,127,insert_interval_off,321,330,276066.46875,787.6561279296875,276854.125
123,1725,99649,99703,54,0,54,21,insert_interval_off,395,449,80783.5,4647.818359375,85431.3203125
124,814,46899,46959,60,0,60,95,insert_interval_off,223,283,125653.4375,5107.216796875,130760.65625
125,1844,106424,106435,11,0,11,76,insert_interval_off,283,294,237072.6875,897.515380859375,237970.21875
126,2874,165313,165323,10,0,10,84,insert_interval_off,224,234,294306.5,866.113525390625,295172.59375
127,458,27241,27269,28,0,28,70,insert_interval_off,12,40,282034.1875,2554.60693359375,284588.8125
128,635,36941,36950,9,0,9,185,insert_interval_off,22,31,267356.6875,797.6519775390625,268154.3125
129,1678,97013,97024,11,0,11,162,insert_interval_off,491,502,217453.59375,950.1588745117188,218403.75
130,510,29793,29803,10,0,10,31,insert_interval_off,172,182,108337.921875,840.8301391601562,109178.75
131,1930,112446,112457,11,0,11,187,insert_interval_off,80,91,87011.4453125,2628.004150390625,89639.4453125
132,572,33381,33391,10,0,10,49,insert_interval_off,418,428,285997.875,828.463623046875,286826.34375
133,104,6279,6288,9,0,9,74,insert_interval_off,58,67,124226.375,773.9000854492188,125000.2734375
134,546,31859,31906,47,0,47,178,insert_interval_off,317,364,247790.40625,4271.82763671875,252062.234375
135,1119,64428,64469,41,0,41,178,insert_interval_off,323,364,247790.40625,3554.68994140625,251345.109375
136,249,15740,15773,33,0,33,90,insert_interval_off,478,511,189843.96875,2914.734619140625,192758.703125
137,1394,80455,80466,11,0,11,103,insert_interval_off,205,216,205597.171875,976.0648193359375,206573.234375
138,2299,133192,133218,26,0,26,36,insert_interval_off,453,479,225478.21875,2299.7861328125,227778.015625
139,3442,198306,198336,30,0,30,27,insert_interval_off,359,389,88362.7109375,2563.965087890625,90926.671875
140,2844,163499,163509,10,0,10,144,insert_interval_off,222,232,132846.796875,848.94580078125,133695.75
141,1632,94208,94209,1,0,1,163,insert_interval_off,61,62,144560.421875,68.5224380493164,144628.9375
142,2885,165940,165951,11,0,11,179,insert_interval_off,295,306,117305.65625,2722.07275390625,120027.7265625
143,1188,68386,68397,11,0,11,109,insert_interval_off,21,32,334518.40625,2677.17138671875,337195.5625
144,3244,186840,186872,32,0,32,66,insert_interval_off,7,39,113014.0390625,2754.65234375,115768.6875
145,2766,159024,159035,11,0,11,128,insert_interval_off,354,365,200522.4375,1030.6083984375,201553.03125
146,188,12031,12042,11,0,11,146,insert_interval_off,322,333,113874.671875,887.4846801757812,114762.15625
147,2763,158865,158876,11,0,11,161,insert_interval_off,171,182,92449.1875,1028.103271484375,93477.296875
148,733,42339,42350,11,0,11,180,insert_interval_off,285,296,535697.5625,910.23046875,536607.8125
149,1525,87968,87997,29,0,29,56,insert_interval_off,293,322,151589.484375,2643.61279296875,154233.09375
150,2625,151195,151223,28,0,28,0,insert_interval_off,272,300,109747.3203125,2408.12158203125,112155.4375
151,3458,199296,199325,29,0,29,54,insert_interval_off,105,134,165735.640625,2509.518798828125,168245.15625
152,3057,175961,175971,10,0,10,12,insert_interval_off,166,176,203459.21875,833.033203125,204292.25
153,1595,92039,92049,10,0,10,155,insert_interval_off,34,44,172552.3125,827.6393432617188,173379.9375
154,1511,87169,87185,16,0,16,29,insert_interval_off,285,301,242579.140625,1358.1290283203125,243937.265625
155,2201,127881,127910,29,0,29,96,insert_interval_off,220,249,124305.3125,2574.439208984375,126879.75
156,533,31123,31135,12,0,12,179,insert_interval_off,287,299,117305.65625,2893.92138671875,120199.578125
157,1111,63964,63974,10,0,10,80,insert_interval_off,383,393,207612.21875,822.0811157226562,208434.296875
158,2505,144439,144449,10,0,10,89,insert_interval_off,169,179,148662.890625,868.123046875,149531.015625
159,2297,133069,133079,10,0,10,128,insert_interval_off,348,358,200522.4375,820.7015380859375,201343.140625
160,253,15994,16029,35,0,35,92,insert_interval_off,306,341,139381.78125,3060.9912109375,142442.78125
161,3308,190285,190296,11,0,11,102,insert_interval_off,120,131,156315.84375,940.28759765625,157256.125
162,1935,112731,112741,10,0,10,34,insert_interval_off,23,33,181789.9375,883.43798828125,182673.375
163,2361,136600,136611,11,0,11,192,insert_interval_off,375,386,230025.6875,913.5872802734375,230939.28125
164,2032,118108,118145,37,0,37,7,insert_interval_off,362,399,226845.03125,3240.67138671875,230085.703125
165,1565,90271,90283,12,0,12,56,insert_interval_off,442,454,151589.484375,994.6344604492188,152584.109375
166,2598,149625,149663,38,0,38,146,insert_interval_off,119,157,113874.671875,3276.251953125,117150.921875
167,3453,198978,199054,76,0,76,95,least_active_fallback,0,76,125653.4375,6594.8427734375,132248.28125
168,2004,116789,116824,35,0,35,34,insert_interval_off,142,177,181789.9375,3186.21875,184976.15625
169,1474,84966,84990,24,0,24,98,insert_interval_off,271,295,241094.75,2038.565673828125,243133.3125
170,848,48773,48783,10,0,10,97,insert_interval_off,116,126,184104.71875,856.6904296875,184961.421875
171,2389,138009,138019,10,0,10,155,insert_interval_off,293,303,172552.3125,836.5345458984375,173388.84375
172,4,283,294,11,0,11,193,insert_interval_off,5,16,194992.90625,895.0549926757812,195887.953125
173,3479,200556,200612,56,0,56,133,insert_interval_off,411,467,313812.4375,4959.2373046875,318771.6875
174,411,24681,24710,29,0,29,190,insert_interval_off,140,169,108505.890625,2474.97900390625,110980.8671875
175,1108,63760,63792,32,0,32,57,insert_interval_off,243,275,185178.21875,2699.18017578125,187877.390625
176,619,36024,36055,31,0,31,82,insert_interval_off,182,213,114662.90625,2628.10888671875,117291.0
177,179,11468,11504,36,0,36,71,insert_interval_off,367,403,200827.140625,3099.61962890625,203926.765625
178,2657,152929,152939,10,0,10,68,insert_interval_off,152,162,183913.609375,867.662353515625,184781.265625
179,2741,157588,157622,34,0,34,132,insert_interval_off,364,398,190324.34375,2902.1689453125,193226.5
180,3155,181745,181756,11,0,11,160,insert_interval_off,447,458,97029.1328125,911.8043212890625,97940.9375
181,1450,83669,83698,29,0,29,76,insert_interval_off,184,213,237072.6875,2456.765625,239529.46875
182,819,47289,47299,10,0,10,146,insert_interval_off,345,355,113874.671875,868.2500610351562,114742.921875
183,2790,160432,160460,28,0,28,32,insert_interval_off,225,253,232222.21875,2451.685546875,234673.890625
184,772,44536,44544,8,0,8,174,insert_interval_off,89,97,143038.984375,693.2015380859375,143732.1875
185,501,29366,29377,11,0,11,111,insert_interval_off,438,449,234037.609375,945.1285400390625,234982.75
186,3188,183757,183767,10,0,10,18,insert_interval_off,162,172,277499.28125,855.2012939453125,278354.46875
187,534,31148,31179,31,0,31,60,insert_interval_off,282,313,325422.8125,2758.78125,328181.625
188,976,56138,56147,9,0,9,13,insert_interval_off,214,223,311473.8125,770.2394409179688,312244.0625
189,183,11724,11736,12,0,12,44,insert_interval_off,33,45,248948.4375,2809.223388671875,251757.65625
190,302,18452,18500,48,0,48,85,insert_interval_off,167,215,102279.6875,4298.037109375,106577.71875
191,2697,155231,155258,27,0,27,19,insert_interval_off,34,61,281628.21875,2458.630859375,284086.84375
192,1177,67778,67788,10,0,10,127,insert_interval_off,340,350,276066.46875,853.154296875,276919.625
193,2866,164827,164861,34,0,34,66,insert_interval_off,86,120,113014.0390625,2902.08935546875,115916.125
194,91,5525,5560,35,0,35,28,insert_interval_off,182,217,95175.921875,3067.057373046875,98242.984375
