synthetic_sample_index,source_event_id,source_start,source_end,source_length,used_start_in_source,used_length,real_background_window,background_rule,insert_at,insert_end,original_background_energy,inserted_event_energy,final_aggregate_energy
67,3409,196311,196322,11,0,11,51,insert_interval_off,463,474,125726.234375,919.7382202148438,126645.9765625
68,3180,183252,183262,10,0,10,150,insert_interval_off,56,66,134238.828125,834.65185546875,135073.484375
69,1042,59926,59970,44,0,44,132,insert_interval_off,362,406,190324.34375,3741.951171875,194066.296875
70,2835,162988,162999,11,0,11,81,insert_interval_off,125,136,188678.4375,918.582763671875,189597.015625
71,3343,192518,192553,35,0,35,53,insert_interval_off,133,168,102428.234375,3002.790283203125,105431.015625
72,3358,193467,193477,10,0,10,109,insert_interval_off,130,140,334518.40625,867.3038330078125,335385.6875
73,18,1186,1195,9,0,9,83,insert_interval_off,493,502,447327.625,783.8411254882812,448111.4375
74,1506,86846,86890,44,0,44,136,insert_interval_off,106,150,230779.09375,3731.33740234375,234510.4375
75,2700,155388,155426,38,0,38,151,insert_interval_off,291,329,144566.453125,3303.3857421875,147869.84375
76,2687,154695,154705,10,0,10,112,insert_interval_off,208,218,188732.5625,841.9930419921875,189574.5625
77,2569,147944,147954,10,0,10,162,insert_interval_off,395,405,217453.59375,813.23583984375,218266.84375
78,741,42727,42737,10,0,10,131,insert_interval_off,13,23,282762.84375,841.5897216796875,283604.4375
79,1991,116030,116040,10,0,10,111,insert_interval_off,134,144,234037.609375,878.5745849609375,234916.1875
80,3461,199448,199495,47,0,47,172,insert_interval_off,444,491,181329.78125,4113.6083984375,185443.390625
81,727,42015,42050,35,0,35,40,insert_interval_off,437,472,216567.15625,3116.72998046875,219683.890625
82,1806,104200,104210,10,0,10,142,insert_interval_off,448,458,194055.0625,2345.42724609375,196400.5
83,2672,153735,153745,10,0,10,17,insert_interval_off,50,60,162869.875,853.8715209960938,163723.75
84,1376,79419,79429,10,0,10,65,insert_interval_off,354,364,167876.375,834.9656372070312,168711.328125
85,544,31738,31744,6,0,6,72,insert_interval_off,150,156,225256.859375,482.3534240722656,225739.21875
86,657,37998,38026,28,0,28,33,insert_interval_off,98,126,357880.875,2408.12646484375,360289.0
87,1965,114536,114546,10,0,10,79,insert_interval_off,244,254,219204.0,2426.962646484375,221630.96875
88,1669,96387,96429,42,0,42,144,insert_interval_off,415,457,132846.796875,3599.0810546875,136445.875
89,1833,105765,105776,11,0,11,125,insert_interval_off,370,381,317668.84375,1068.4300537109375,318737.28125
90,2403,138730,138741,11,0,11,26,insert_interval_off,471,482,81999.8046875,923.2095947265625,82923.015625
91,573,33447,33456,9,0,9,80,insert_interval_off,366,375,207612.21875,758.0721435546875,208370.28125
92,1404,81043,81074,31,0,31,47,insert_interval_off,443,474,293688.71875,2652.32861328125,296341.03125
93,249,15740,15773,33,0,33,47,insert_interval_off,444,477,293688.71875,2914.734619140625,296603.4375
94,2541,146509,146519,10,0,10,16,insert_interval_off,384,394,381534.625,814.8046875,382349.4375
95,3375,194359,194370,11,0,11,19,insert_interval_off,211,222,281628.21875,2743.471435546875,284371.6875
96,1630,94117,94159,42,0,42,25,insert_interval_off,101,143,90107.046875,3525.738525390625,93632.78125
