synthetic_sample_index,source_event_id,source_start,source_end,source_length,used_start_in_source,used_length,real_background_window,background_rule,insert_at,insert_end,original_background_energy,inserted_event_energy,final_aggregate_energy
60,38,93059,93162,103,0,103,28,full_window_off,235,338,81830.53125,77674.765625,159505.296875
61,16,37882,37983,101,0,101,95,full_window_off,141,242,369420.09375,74581.6171875,444001.71875
62,15,35185,35287,102,0,102,20,full_window_off,210,312,137494.390625,74904.828125,212399.21875
63,80,192899,193002,103,0,103,38,full_window_off,166,269,183197.625,74908.8984375,258106.515625
64,19,45194,45296,102,0,102,159,full_window_off,170,272,173303.96875,74469.53125,247773.515625
65,82,195072,195108,36,0,36,47,full_window_off,38,74,102366.9609375,41420.3203125,143787.28125
66,49,120055,120156,101,0,101,129,full_window_off,408,509,236252.15625,70873.6875,307125.84375
67,74,179372,179476,104,0,104,173,full_window_off,259,363,271702.09375,80095.53125,351797.625
68,30,72139,72244,105,0,105,84,full_window_off,54,159,99788.671875,79534.078125,179322.75
69,36,87780,87884,104,0,104,71,full_window_off,14,118,208480.8125,79536.734375,288017.53125
70,17,39297,39400,103,0,103,103,full_window_off,151,254,252668.265625,75005.21875,327673.5
71,84,199751,199853,102,0,102,93,full_window_off,394,496,260189.8125,74521.765625,334711.5625
72,56,137722,137823,101,0,101,9,full_window_off,83,184,167234.28125,74622.453125,241856.71875
73,59,146490,146591,101,0,101,107,full_window_off,124,225,224587.203125,73714.5078125,298301.71875
74,44,106926,107026,100,0,100,177,full_window_off,160,260,205744.0625,70838.4609375,276582.53125
75,3,9728,9817,89,0,89,61,full_window_off,396,485,149862.140625,73056.265625,222918.40625
76,64,153600,153699,99,0,99,164,full_window_off,377,476,129023.7890625,75178.21875,204202.015625
77,9,24365,24468,103,0,103,55,full_window_off,24,127,229844.96875,75029.515625,304874.5
78,0,71,173,102,0,102,164,full_window_off,385,487,129023.7890625,74465.046875,203488.84375
79,13,30565,30667,102,0,102,143,full_window_off,219,321,275431.78125,75012.859375,350444.625
80,5,14367,14468,101,0,101,179,full_window_off,358,459,219127.5625,71039.9765625,290167.5625
81,48,119293,119392,99,0,99,139,full_window_off,164,263,140611.953125,70009.09375,210621.046875
82,67,160181,160283,102,0,102,87,full_window_off,406,508,214405.03125,74627.09375,289032.125
83,5,14367,14468,101,0,101,33,full_window_off,399,500,212489.90625,71039.984375,283529.875
84,24,53760,53859,99,0,99,61,full_window_off,327,426,149862.140625,75184.921875,225047.0625
85,16,37882,37983,101,0,101,100,full_window_off,117,218,256139.328125,74581.609375,330720.9375
86,16,37882,37983,101,0,101,188,full_window_off,82,183,310666.1875,74581.6171875,385247.78125
87,8,22604,22705,101,0,101,133,full_window_off,357,458,264980.96875,73135.75,338116.6875
88,10,26020,26112,92,0,92,139,full_window_off,227,319,140611.953125,55157.82421875,195769.78125
89,70,169637,169741,104,0,104,25,full_window_off,399,503,104719.84375,81370.34375,186090.1875
90,52,126976,127065,89,0,89,165,full_window_off,153,242,338517.0625,73787.546875,412304.625
91,80,192899,193002,103,0,103,124,full_window_off,52,155,187237.59375,74908.8984375,262146.46875
92,78,187620,187724,104,0,104,156,full_window_off,122,226,218082.421875,79509.6328125,297592.0625
93,46,114143,114176,33,0,33,77,full_window_off,260,293,98298.7265625,27982.89453125,126281.625
94,82,195072,195108,36,0,36,176,full_window_off,102,138,303894.40625,41420.3203125,345314.71875
95,82,195072,195108,36,0,36,85,full_window_off,336,372,108246.6640625,41420.3203125,149666.96875
96,64,153600,153699,99,0,99,94,full_window_off,189,288,129977.5546875,75178.21875,205155.78125
97,38,93059,93162,103,0,103,169,full_window_off,158,261,230905.734375,77674.7578125,308580.5
98,23,53165,53269,104,0,104,70,full_window_off,79,183,319029.0,76856.2734375,395885.3125
99,33,79532,79636,104,0,104,23,full_window_off,36,140,116682.296875,79999.078125,196681.375
100,61,150139,150241,102,0,102,17,full_window_off,233,335,111904.65625,75344.296875,187248.953125
101,66,157675,157778,103,0,103,144,full_window_off,182,285,171436.1875,75073.3515625,246509.53125
102,16,37882,37983,101,0,101,181,full_window_off,344,445,232026.34375,74581.6171875,306607.9375
103,52,126976,127065,89,0,89,19,full_window_off,14,103,106760.8984375,73787.546875,180548.4375
104,26,60341,60443,102,0,102,31,full_window_off,353,455,122462.640625,74546.4296875,197009.078125
105,17,39297,39400,103,0,103,55,full_window_off,400,503,229844.96875,75005.21875,304850.1875
106,69,166851,166912,61,0,61,42,full_window_off,173,234,163253.015625,32783.16015625,196036.1875
107,43,103375,103477,102,0,102,131,full_window_off,384,486,128191.7109375,74116.75,202308.46875
108,74,179372,179476,104,0,104,190,full_window_off,16,120,328092.8125,80095.53125,408188.375
109,20,46651,46751,100,0,100,110,full_window_off,20,120,133407.625,73615.375,207023.0
110,30,72139,72244,105,0,105,30,full_window_off,380,485,161399.53125,79534.0859375,240933.625
111,5,14367,14468,101,0,101,30,full_window_off,80,181,161399.53125,71039.984375,232439.5
112,12,27136,27225,89,0,89,111,full_window_off,154,243,180948.1875,73752.6171875,254700.8125
113,77,185156,185258,102,0,102,50,full_window_off,220,322,144833.421875,74918.6328125,219752.0625
114,56,137722,137823,101,0,101,124,full_window_off,328,429,187237.59375,74622.4609375,261860.0625
115,17,39297,39400,103,0,103,99,full_window_off,328,431,202124.828125,75005.21875,277130.03125
116,73,176702,176766,64,0,64,123,full_window_off,292,356,130169.703125,45871.7734375,176041.46875
117,73,176702,176766,64,0,64,124,full_window_off,426,490,187237.59375,45871.76953125,233109.375
118,10,26020,26112,92,0,92,67,full_window_off,47,139,305585.65625,55157.8203125,360743.5
119,7,20279,20381,102,0,102,92,full_window_off,92,194,275206.4375,73450.2265625,348656.6875
120,34,83405,83510,105,0,105,85,full_window_off,253,358,108246.6640625,80016.1640625,188262.828125
121,80,192899,193002,103,0,103,167,full_window_off,155,258,168294.5625,74908.8984375,243203.4375
122,27,65664,65770,106,0,106,152,full_window_off,50,156,132402.65625,82357.6640625,214760.3125
123,45,109568,109657,89,0,89,83,full_window_off,77,166,97008.25,73264.703125,170272.9375
124,52,126976,127065,89,0,89,62,full_window_off,78,167,220284.21875,73787.5546875,294071.75
125,55,135025,135127,102,0,102,34,full_window_off,276,378,126830.9609375,74846.75,201677.703125
126,13,30565,30667,102,0,102,85,full_window_off,332,434,108246.6640625,75012.859375,183259.515625
127,19,45194,45296,102,0,102,152,full_window_off,296,398,132402.65625,74469.53125,206872.1875
128,76,183295,183350,55,0,55,33,full_window_off,327,382,212489.90625,45566.28515625,258056.1875
129,79,189230,189334,104,0,104,151,full_window_off,76,180,147062.390625,79918.7265625,226981.109375
130,69,166851,166912,61,0,61,22,full_window_off,266,327,157262.625,32783.16015625,190045.78125
131,42,99911,100013,102,0,102,103,full_window_off,213,315,252668.265625,76559.8984375,329228.15625
132,2,7086,7251,165,0,165,99,full_window_off,325,490,202124.828125,105656.671875,307781.5
133,37,89390,89494,104,0,104,54,full_window_off,406,510,252256.375,79855.328125,332111.6875
134,8,22604,22705,101,0,101,94,full_window_off,211,312,129977.5546875,73135.75,203113.296875
135,40,95167,95268,101,0,101,180,full_window_off,173,274,215498.21875,74790.4765625,290288.6875
136,82,195072,195108,36,0,36,15,full_window_off,350,386,176627.078125,41420.3203125,218047.40625
137,50,122444,122545,101,0,101,46,full_window_off,93,194,89935.0,73052.703125,162987.6875
138,61,150139,150241,102,0,102,126,full_window_off,251,353,110493.578125,75344.3046875,185837.875
139,4,14303,14336,33,0,33,119,full_window_off,471,504,311386.96875,28000.96484375,339387.9375
140,1,3535,3637,102,0,102,90,full_window_off,203,305,375516.625,73844.8359375,449361.4375
141,76,183295,183350,55,0,55,55,full_window_off,217,272,229844.96875,45566.28515625,275411.25
142,60,147780,147884,104,0,104,12,full_window_off,327,431,195584.03125,75098.859375,270682.90625
143,69,166851,166912,61,0,61,143,full_window_off,292,353,275431.78125,32783.16015625,308214.9375
144,63,153089,153109,20,0,20,154,full_window_off,445,465,207612.453125,39088.4140625,246700.875
145,36,87780,87884,104,0,104,88,full_window_off,260,364,123841.1484375,79536.734375,203377.875
146,16,37882,37983,101,0,101,168,full_window_off,317,418,237533.875,74581.6171875,312115.5
147,53,130406,130508,102,0,102,58,full_window_off,142,244,304818.875,74836.109375,379655.0
148,36,87780,87884,104,0,104,131,full_window_off,318,422,128191.7109375,79536.734375,207728.4375
149,57,139137,139240,103,0,103,181,full_window_off,393,496,232026.34375,74984.890625,307011.21875
150,59,146490,146591,101,0,101,72,full_window_off,246,347,232563.03125,73714.515625,306277.53125
151,36,87780,87884,104,0,104,124,full_window_off,332,436,187237.59375,79536.734375,266774.34375
152,31,76862,76926,64,0,64,97,full_window_off,20,84,224042.59375,45861.53125,269904.125
153,62,150661,150766,105,0,105,95,full_window_off,187,292,369420.09375,81628.1015625,451048.1875
154,45,109568,109657,89,0,89,41,full_window_off,253,342,314465.3125,73264.6953125,387730.0
155,63,153089,153109,20,0,20,67,full_window_off,64,84,305585.65625,39088.4140625,344674.0625
156,32,77922,78026,104,0,104,38,full_window_off,152,256,183197.625,79528.921875,262726.5
157,53,130406,130508,102,0,102,23,full_window_off,307,409,116682.296875,74836.109375,191518.40625
158,19,45194,45296,102,0,102,175,full_window_off,301,403,113164.59375,74469.53125,187634.125
159,23,53165,53269,104,0,104,110,full_window_off,45,149,133407.625,76856.2734375,210263.90625
160,8,22604,22705,101,0,101,186,full_window_off,330,431,124627.1796875,73135.75,197762.9375
161,13,30565,30667,102,0,102,55,full_window_off,81,183,229844.96875,75012.859375,304857.84375
162,33,79532,79636,104,0,104,57,full_window_off,134,238,144293.78125,79999.078125,224292.859375
163,44,106926,107026,100,0,100,36,full_window_off,364,464,200449.8125,70838.453125,271288.25
164,61,150139,150241,102,0,102,151,full_window_off,69,171,147062.390625,75344.296875,222406.6875
165,60,147780,147884,104,0,104,164,full_window_off,71,175,129023.7890625,75098.859375,204122.65625
166,63,153089,153109,20,0,20,69,full_window_off,388,408,223428.5625,39088.4140625,262516.96875
167,40,95167,95268,101,0,101,157,full_window_off,60,161,239905.703125,74790.4765625,314696.1875
168,33,79532,79636,104,0,104,54,full_window_off,101,205,252256.375,79999.0859375,332255.46875
169,26,60341,60443,102,0,102,75,full_window_off,52,154,276587.34375,74546.4375,351133.78125
170,60,147780,147884,104,0,104,108,full_window_off,339,443,134904.0,75098.859375,210002.875
171,59,146490,146591,101,0,101,30,full_window_off,28,129,161399.53125,73714.5078125,235114.03125
172,35,85317,85418,101,0,101,93,full_window_off,98,199,260189.8125,74888.515625,335078.3125
173,66,157675,157778,103,0,103,115,full_window_off,306,409,376959.21875,75073.359375,452032.5625
174,9,24365,24468,103,0,103,160,full_window_off,84,187,211856.421875,75029.515625,286885.9375
175,38,93059,93162,103,0,103,86,full_window_off,336,439,258583.875,77674.765625,336258.65625
176,23,53165,53269,104,0,104,47,full_window_off,138,242,102366.9609375,76856.2734375,179223.234375
177,30,72139,72244,105,0,105,35,full_window_off,71,176,196047.0,79534.078125,275581.09375
178,19,45194,45296,102,0,102,90,full_window_off,141,243,375516.625,74469.53125,449986.15625
179,33,79532,79636,104,0,104,143,full_window_off,98,202,275431.78125,79999.078125,355430.875
180,77,185156,185258,102,0,102,148,full_window_off,71,173,239896.21875,74918.625,314814.84375
181,26,60341,60443,102,0,102,35,full_window_off,112,214,196047.0,74546.4375,270593.4375
182,31,76862,76926,64,0,64,27,full_window_off,6,70,150879.1875,45861.53125,196740.71875
183,37,89390,89494,104,0,104,138,full_window_off,123,227,205488.96875,79855.3203125,285344.3125
184,73,176702,176766,64,0,64,71,full_window_off,404,468,208480.8125,45871.7734375,254352.5625
185,20,46651,46751,100,0,100,106,full_window_off,315,415,313681.53125,73615.375,387296.90625
186,5,14367,14468,101,0,101,181,full_window_off,150,251,232026.34375,71039.9765625,303066.3125
187,42,99911,100013,102,0,102,124,full_window_off,264,366,187237.59375,76559.90625,263797.5
188,2,7086,7251,165,0,165,170,full_window_off,217,382,186564.25,105656.671875,292220.9375
189,84,199751,199853,102,0,102,92,full_window_off,252,354,275206.4375,74521.765625,349728.1875
190,37,89390,89494,104,0,104,175,full_window_off,340,444,113164.59375,79855.328125,193019.921875
191,77,185156,185258,102,0,102,97,full_window_off,325,427,224042.59375,74918.625,298961.21875
192,30,72139,72244,105,0,105,89,full_window_off,310,415,249778.796875,79534.078125,329312.875
193,6,19453,19552,99,0,99,142,full_window_off,6,105,130370.125,70137.9140625,200508.03125
194,49,120055,120156,101,0,101,93,full_window_off,193,294,260189.8125,70873.6953125,331063.5
