synthetic_sample_index,source_event_id,source_start,source_end,source_length,used_start_in_source,used_length,real_background_window,background_rule,insert_at,insert_end,original_background_energy,inserted_event_energy,final_aggregate_energy
62,99,45544,45545,1,0,1,187,full_window_off,301,302,106694.53125,740.3668823242188,107434.90625
63,273,126803,126809,6,0,6,31,full_window_off,466,472,128249.078125,2577.66943359375,130826.75
64,16,9259,9262,3,0,3,27,full_window_off,213,216,99396.125,1161.9302978515625,100558.0546875
65,217,96458,96460,2,0,2,66,full_window_off,75,77,125622.4609375,990.299560546875,126612.765625
66,102,46812,46813,1,0,1,17,full_window_off,293,294,182165.46875,1095.3514404296875,183260.828125
67,159,69500,69501,1,0,1,95,full_window_off,301,302,134287.21875,1108.57763671875,135395.796875
68,319,146702,146705,3,0,3,92,full_window_off,330,333,152368.015625,1576.094482421875,153944.109375
69,267,124936,124937,1,0,1,104,full_window_off,315,316,134540.359375,1051.0057373046875,135591.375
70,143,64324,64325,1,0,1,25,full_window_off,403,404,100198.6015625,326.5812683105469,100525.1796875
71,155,68109,68110,1,0,1,92,full_window_off,100,101,152368.015625,1205.69482421875,153573.71875
72,196,89184,89185,1,0,1,85,full_window_off,320,321,119276.3984375,889.1491088867188,120165.546875
73,239,107717,107718,1,0,1,42,full_window_off,492,493,189763.875,1241.690185546875,191005.5625
74,233,104883,104885,2,0,2,157,full_window_off,376,378,98240.4296875,1366.531005859375,99606.9609375
75,254,117811,117813,2,0,2,173,full_window_off,65,67,126703.546875,1392.638427734375,128096.1796875
76,419,181590,181591,1,0,1,165,full_window_off,257,258,131062.0859375,709.87744140625,131771.96875
77,333,152336,152337,1,0,1,85,full_window_off,137,138,119276.3984375,1049.6171875,120326.015625
78,363,160807,160811,4,0,4,25,full_window_off,160,164,100198.6015625,2764.322021484375,102962.921875
79,236,106236,106237,1,0,1,161,full_window_off,196,197,110320.265625,514.8829345703125,110835.140625
80,224,99676,99677,1,0,1,7,full_window_off,59,60,251169.8125,902.9065551757812,252072.71875
81,25,14984,14986,2,0,2,14,full_window_off,443,445,185045.625,1575.8408203125,186621.46875
82,383,167074,167076,2,0,2,161,full_window_off,28,30,110320.265625,1431.7593994140625,111752.015625
83,35,17896,17897,1,0,1,26,full_window_off,289,290,98424.0625,304.5906066894531,98728.65625
84,152,67333,67334,1,0,1,82,full_window_off,88,89,131100.796875,420.54620361328125,131521.34375
85,332,152305,152306,1,0,1,31,full_window_off,34,35,128249.078125,829.6043701171875,129078.6796875
86,337,152910,152913,3,0,3,176,full_window_off,7,10,113158.3671875,1347.848388671875,114506.2109375
87,198,89812,89813,1,0,1,161,full_window_off,361,362,110320.265625,1181.66748046875,111501.921875
88,389,169352,169353,1,0,1,53,full_window_off,190,191,123521.921875,1215.343994140625,124737.265625
89,322,147496,147498,2,0,2,21,full_window_off,122,124,95964.3046875,852.0943603515625,96816.40625
90,273,126803,126809,6,0,6,107,full_window_off,60,66,130752.578125,2577.66943359375,133330.25
91,231,103782,103784,2,0,2,42,full_window_off,256,258,189763.875,1234.799560546875,190998.6875
92,436,190479,190481,2,0,2,14,full_window_off,508,510,185045.625,1449.3031005859375,186494.921875
93,204,91109,91111,2,0,2,143,full_window_off,216,218,182008.53125,954.4451904296875,182962.96875
94,141,63730,63731,1,0,1,143,full_window_off,352,353,182008.53125,1104.9656982421875,183113.5
95,65,30665,30668,3,0,3,126,full_window_off,384,387,135265.28125,1618.1104736328125,136883.40625
96,176,78356,78359,3,0,3,184,full_window_off,326,329,139774.984375,3089.044677734375,142864.03125
97,151,67314,67315,1,0,1,3,full_window_off,345,346,107898.984375,1176.1962890625,109075.1796875
98,95,44069,44070,1,0,1,140,full_window_off,268,269,113589.75,922.5468139648438,114512.296875
99,212,94826,94828,2,0,2,22,full_window_off,363,365,111714.015625,973.7269287109375,112687.734375
100,75,35738,35740,2,0,2,53,full_window_off,427,429,123521.921875,1330.9423828125,124852.859375
101,418,181412,181414,2,0,2,190,full_window_off,489,491,113061.265625,928.0723876953125,113989.3359375
102,252,117684,117685,1,0,1,23,full_window_off,429,430,97300.296875,964.52294921875,98264.8203125
103,364,161223,161226,3,0,3,190,full_window_off,331,334,113061.265625,1371.2200927734375,114432.484375
104,64,29964,29965,1,0,1,82,full_window_off,229,230,131100.796875,1101.1412353515625,132201.9375
105,383,167074,167076,2,0,2,45,full_window_off,167,169,113243.09375,1431.7593994140625,114674.84375
106,36,18485,18489,4,0,4,161,full_window_off,384,388,110320.265625,4760.3330078125,115080.59375
107,18,9462,9465,3,0,3,53,full_window_off,244,247,123521.921875,2718.227783203125,126240.15625
108,213,94893,94896,3,0,3,176,full_window_off,76,79,113158.3671875,1432.6240234375,114590.9921875
109,139,62873,62874,1,0,1,23,full_window_off,124,125,97300.296875,995.6497802734375,98295.953125
110,412,178438,178440,2,0,2,184,full_window_off,22,24,139774.984375,1046.763427734375,140821.75
111,287,131355,131356,1,0,1,25,full_window_off,98,99,100198.6015625,571.081298828125,100769.6875
112,132,58624,58628,4,0,4,23,full_window_off,249,253,97300.296875,2240.875,99541.171875
113,453,200314,200315,1,0,1,95,full_window_off,370,371,134287.21875,583.6967163085938,134870.90625
114,224,99676,99677,1,0,1,3,full_window_off,43,44,107898.984375,902.9065551757812,108801.890625
115,122,55373,55374,1,0,1,25,full_window_off,430,431,100198.6015625,1352.8785400390625,101551.484375
116,383,167074,167076,2,0,2,165,full_window_off,325,327,131062.0859375,1431.7593994140625,132493.84375
117,253,117699,117701,2,0,2,104,full_window_off,207,209,134540.359375,485.5235595703125,135025.875
118,304,138798,138800,2,0,2,143,full_window_off,389,391,182008.53125,1476.96240234375,183485.484375
119,279,128307,128309,2,0,2,14,full_window_off,370,372,185045.625,978.454345703125,186024.0625
120,166,72406,72407,1,0,1,140,full_window_off,276,277,113589.75,1160.68603515625,114750.4375
121,400,173620,173621,1,0,1,39,full_window_off,476,477,186891.890625,1261.376953125,188153.265625
122,384,167108,167109,1,0,1,31,full_window_off,247,248,128249.078125,524.2316284179688,128773.3125
123,241,108522,108524,2,0,2,140,full_window_off,352,354,113589.75,1667.4951171875,115257.25
124,387,167914,167915,1,0,1,42,full_window_off,258,259,189763.875,1175.71826171875,190939.59375
125,196,89184,89185,1,0,1,176,full_window_off,156,157,113158.3671875,889.1491088867188,114047.515625
126,267,124936,124937,1,0,1,20,full_window_off,435,436,96608.859375,1051.0057373046875,97659.8671875
127,174,77225,77226,1,0,1,39,full_window_off,298,299,186891.890625,526.8344116210938,187418.71875
128,226,99761,99762,1,0,1,165,full_window_off,272,273,131062.0859375,777.6553955078125,131839.75
129,235,106215,106217,2,0,2,20,full_window_off,11,13,96608.859375,1325.8961181640625,97934.75
130,181,81263,81264,1,0,1,190,full_window_off,469,470,113061.265625,1100.822509765625,114162.0859375
131,286,131349,131350,1,0,1,97,full_window_off,200,201,196572.78125,840.7059326171875,197413.46875
132,80,36282,36283,1,0,1,3,full_window_off,173,174,107898.984375,507.2871398925781,108406.265625
133,143,64324,64325,1,0,1,23,full_window_off,132,133,97300.296875,326.5812683105469,97626.875
134,11,7833,7835,2,0,2,96,full_window_off,473,475,137073.90625,780.9898681640625,137854.90625
135,314,144534,144535,1,0,1,63,full_window_off,215,216,177144.390625,191.58303833007812,177335.96875
136,139,62873,62874,1,0,1,21,full_window_off,306,307,95964.3046875,995.6497802734375,96959.953125
137,257,119128,119129,1,0,1,3,full_window_off,212,213,107898.984375,579.951904296875,108478.9375
138,126,56729,56730,1,0,1,22,full_window_off,359,360,111714.015625,1032.61962890625,112746.6328125
139,239,107717,107718,1,0,1,97,full_window_off,365,366,196572.78125,1241.690185546875,197814.46875
140,446,195435,195436,1,0,1,157,full_window_off,317,318,98240.4296875,852.7636108398438,99093.1875
141,399,172869,172871,2,0,2,66,full_window_off,503,505,125622.4609375,2090.947998046875,127713.40625
142,346,155205,155207,2,0,2,104,full_window_off,461,463,134540.359375,1683.3638916015625,136223.71875
143,234,106012,106013,1,0,1,137,full_window_off,145,146,206999.34375,836.9345703125,207836.28125
144,438,191054,191057,3,0,3,97,full_window_off,398,401,196572.78125,3438.714111328125,200011.5
145,209,93572,93573,1,0,1,165,full_window_off,37,38,131062.0859375,988.4258422851562,132050.5
146,51,25097,25098,1,0,1,82,full_window_off,374,375,131100.796875,979.2713623046875,132080.0625
147,368,161346,161349,3,0,3,63,full_window_off,331,334,177144.390625,1075.43505859375,178219.8125
148,251,116990,116991,1,0,1,187,full_window_off,334,335,106694.53125,1246.0989990234375,107940.640625
149,189,85733,85734,1,0,1,187,full_window_off,54,55,106694.53125,831.5697021484375,107526.1015625
150,447,195444,195445,1,0,1,22,full_window_off,147,148,111714.015625,1113.3582763671875,112827.3671875
151,373,162780,162781,1,0,1,137,full_window_off,496,497,206999.34375,729.10595703125,207728.4375
152,341,153867,153868,1,0,1,97,full_window_off,177,178,196572.78125,283.7685241699219,196856.53125
153,2,4097,4098,1,0,1,20,full_window_off,152,153,96608.859375,300.4764709472656,96909.3359375
154,18,9462,9465,3,0,3,82,full_window_off,396,399,131100.796875,2718.227783203125,133819.015625
155,438,191054,191057,3,0,3,82,full_window_off,446,449,131100.796875,3438.714111328125,134539.5
156,448,197642,197643,1,0,1,165,full_window_off,238,239,131062.0859375,815.7855224609375,131877.875
157,147,65805,65806,1,0,1,190,full_window_off,123,124,113061.265625,1209.660400390625,114270.9296875
158,187,85405,85407,2,0,2,14,full_window_off,405,407,185045.625,1402.5447998046875,186448.15625
159,295,136048,136050,2,0,2,17,full_window_off,113,115,182165.46875,670.6912841796875,182836.15625
160,252,117684,117685,1,0,1,92,full_window_off,410,411,152368.015625,964.52294921875,153332.546875
161,121,55318,55320,2,0,2,184,full_window_off,227,229,139774.984375,1247.51123046875,141022.484375
162,374,164139,164142,3,0,3,25,full_window_off,18,21,100198.6015625,849.4995727539062,101048.1015625
163,25,14984,14986,2,0,2,42,full_window_off,487,489,189763.875,1575.8408203125,191339.71875
164,22,12769,12771,2,0,2,42,full_window_off,55,57,189763.875,1347.302490234375,191111.1875
165,423,182851,182852,1,0,1,107,full_window_off,390,391,130752.578125,1134.658447265625,131887.234375
166,324,149405,149408,3,0,3,104,full_window_off,394,397,134540.359375,1263.81640625,135804.1875
167,3,5037,5039,2,0,2,165,full_window_off,378,380,131062.0859375,880.8242797851562,131942.90625
168,336,152802,152803,1,0,1,45,full_window_off,410,411,113243.09375,709.87744140625,113952.96875
169,173,76660,76661,1,0,1,7,full_window_off,464,465,251169.8125,1065.65869140625,252235.46875
170,106,49573,49574,1,0,1,17,full_window_off,318,319,182165.46875,1328.802978515625,183494.28125
171,106,49573,49574,1,0,1,165,full_window_off,227,228,131062.0859375,1328.802978515625,132390.890625
172,2,4097,4098,1,0,1,187,full_window_off,263,264,106694.53125,300.4764709472656,106995.015625
173,119,54529,54530,1,0,1,107,full_window_off,271,272,130752.578125,902.3754272460938,131654.953125
174,13,8404,8405,1,0,1,140,full_window_off,205,206,113589.75,382.5140380859375,113972.265625
175,318,145442,145443,1,0,1,173,full_window_off,312,313,126703.546875,1130.8538818359375,127834.40625
176,305,138857,138859,2,0,2,25,full_window_off,121,123,100198.6015625,1330.33154296875,101528.9375
177,188,85583,85585,2,0,2,165,full_window_off,267,269,131062.0859375,817.587890625,131879.671875
178,158,69494,69495,1,0,1,143,full_window_off,436,437,182008.53125,912.573974609375,182921.09375
179,410,177499,177501,2,0,2,27,full_window_off,362,364,99396.125,1047.8258056640625,100443.953125
180,268,125532,125534,2,0,2,63,full_window_off,202,204,177144.390625,608.875732421875,177753.28125
181,52,25118,25119,1,0,1,26,full_window_off,281,282,98424.0625,985.8695068359375,99409.9375
182,403,174340,174341,1,0,1,165,full_window_off,96,97,131062.0859375,851.116943359375,131913.1875
183,309,141065,141066,1,0,1,17,full_window_off,345,346,182165.46875,1325.615966796875,183491.09375
184,155,68109,68110,1,0,1,63,full_window_off,367,368,177144.390625,1205.69482421875,178350.09375
185,193,87781,87782,1,0,1,157,full_window_off,273,274,98240.4296875,896.16064453125,99136.59375
186,454,200420,200422,2,0,2,97,full_window_off,151,153,196572.78125,1269.325927734375,197842.09375
187,352,157161,157166,5,0,5,45,full_window_off,271,276,113243.09375,5699.4794921875,118942.5625
188,62,29166,29168,2,0,2,20,full_window_off,293,295,96608.859375,862.233154296875,97471.09375
189,84,37631,37632,1,0,1,190,full_window_off,438,439,113061.265625,922.2944946289062,113983.5625
190,318,145442,145443,1,0,1,137,full_window_off,304,305,206999.34375,1130.8538818359375,208130.1875
191,27,15597,15599,2,0,2,45,full_window_off,253,255,113243.09375,1653.7376708984375,114896.828125
192,416,179945,179946,1,0,1,24,full_window_off,254,255,103403.1640625,545.2130737304688,103948.375
193,156,68727,68728,1,0,1,21,full_window_off,52,53,95964.3046875,1100.7960205078125,97065.1015625
194,166,72406,72407,1,0,1,17,full_window_off,34,35,182165.46875,1160.68603515625,183326.15625
