synthetic_sample_index,source_event_id,source_start,source_end,source_length,used_start_in_source,used_length,real_background_window,background_rule,insert_at,insert_end,original_background_energy,inserted_event_energy,final_aggregate_energy
60,40,19981,19985,4,0,4,95,full_window_off,117,121,134287.21875,5344.0966796875,139631.3125
61,268,125532,125534,2,0,2,107,full_window_off,434,436,130752.578125,608.875732421875,131361.453125
62,224,99676,99677,1,0,1,3,full_window_off,143,144,107898.984375,902.9065551757812,108801.890625
63,388,169338,169339,1,0,1,85,full_window_off,316,317,119276.3984375,864.2369995117188,120140.640625
64,208,93515,93516,1,0,1,22,full_window_off,459,460,111714.015625,1241.0528564453125,112955.0625
65,351,157049,157051,2,0,2,190,full_window_off,437,439,113061.265625,2606.400634765625,115667.6640625
66,132,58624,58628,4,0,4,25,full_window_off,126,130,100198.6015625,2240.875,102439.4765625
67,418,181412,181414,2,0,2,92,full_window_off,232,234,152368.015625,928.0723876953125,153296.09375
68,440,191801,191802,1,0,1,96,full_window_off,465,466,137073.90625,1196.2216796875,138270.140625
69,448,197642,197643,1,0,1,17,full_window_off,185,186,182165.46875,815.7855224609375,182981.25
70,334,152774,152776,2,0,2,157,full_window_off,75,77,98240.4296875,2142.73779296875,100383.171875
71,144,64327,64329,2,0,2,92,full_window_off,408,410,152368.015625,1957.516845703125,154325.53125
72,51,25097,25098,1,0,1,96,full_window_off,151,152,137073.90625,979.2713623046875,138053.1875
73,98,45533,45535,2,0,2,85,full_window_off,211,213,119276.3984375,2079.474609375,121355.875
74,289,132967,132968,1,0,1,31,full_window_off,421,422,128249.078125,662.6028442382812,128911.6875
75,35,17896,17897,1,0,1,165,full_window_off,15,16,131062.0859375,304.5906066894531,131366.6875
76,334,152774,152776,2,0,2,39,full_window_off,195,197,186891.890625,2142.73779296875,189034.625
77,8,6683,6684,1,0,1,126,full_window_off,84,85,135265.28125,391.9258117675781,135657.21875
78,299,137004,137005,1,0,1,137,full_window_off,432,433,206999.34375,429.8948669433594,207429.234375
79,322,147496,147498,2,0,2,27,full_window_off,377,379,99396.125,852.0943603515625,100248.21875
80,375,164217,164218,1,0,1,31,full_window_off,63,64,128249.078125,762.0388793945312,129011.1171875
81,404,175010,175011,1,0,1,21,full_window_off,304,305,95964.3046875,1181.66748046875,97145.9765625
82,107,50119,50120,1,0,1,20,full_window_off,397,398,96608.859375,891.858154296875,97500.71875
83,65,30665,30668,3,0,3,107,full_window_off,353,356,130752.578125,1618.1104736328125,132370.6875
84,27,15597,15599,2,0,2,22,full_window_off,405,407,111714.015625,1653.7376708984375,113367.75
85,230,103766,103769,3,0,3,20,full_window_off,505,508,96608.859375,1211.4425048828125,97820.3046875
86,120,54620,54622,2,0,2,3,full_window_off,472,474,107898.984375,1404.1383056640625,109303.1171875
87,7,6502,6503,1,0,1,92,full_window_off,508,509,152368.015625,727.9373779296875,153095.953125
88,262,123534,123535,1,0,1,95,full_window_off,198,199,134287.21875,467.0240478515625,134754.234375
89,57,27806,27807,1,0,1,95,full_window_off,459,460,134287.21875,902.216064453125,135189.4375
90,41,20040,20041,1,0,1,173,full_window_off,212,213,126703.546875,199.9490509033203,126903.4921875
91,243,109776,109777,1,0,1,22,full_window_off,318,319,111714.015625,443.8116760253906,112157.828125
92,82,37101,37102,1,0,1,26,full_window_off,369,370,98424.0625,1071.7672119140625,99495.828125
93,22,12769,12771,2,0,2,63,full_window_off,303,305,177144.390625,1347.302490234375,178491.6875
94,60,28400,28401,1,0,1,27,full_window_off,175,176,99396.125,1016.949951171875,100413.0703125
95,301,138172,138174,2,0,2,190,full_window_off,427,429,113061.265625,861.7020263671875,113922.96875
96,86,38537,38538,1,0,1,3,full_window_off,26,27,107898.984375,651.8464965820312,108550.828125
